jbana,AFG,QD,5.943798513
jbana,AFG,QF,5.943798513
jbana,AFG,QM,5.943798513
jbana,AFG,QN,-5.943798513
jbana,AGO,QS,375.3329664
jbana,AGO,QD,375.8167659
jbana,AGO,QF,319.4623577
jbana,AGO,QW,56.35440823
jbana,AGO,QM,0.484831493
jbana,AGO,QE,0.001031946
jbana,AGO,QN,-0.483799548
jbana,AGO,ARA,31.63366667
jbana,AGO,YLD,11.86498455
jbana,ALB,QD,16.37400049
jbana,ALB,QF,16.37400049
jbana,ALB,QM,16.37400049
jbana,ALB,QN,-16.37400049
jbana,ARG,QS,191.8592035
jbana,ARG,QD,493.0465103
jbana,ARG,QF,458.5671448
jbana,ARG,QW,34.4793655
jbana,ARG,QM,301.1926263
jbana,ARG,QE,0.005319556
jbana,ARG,QN,-301.1873067
jbana,ARG,ARA,8.555666667
jbana,ARG,YLD,22.42481048
jbana,ARM,QD,5.672120069
jbana,ARM,QF,5.672120069
jbana,ARM,QM,5.672120069
jbana,ARM,QN,-5.672120069
jbana,AUS,QS,236.7218205
jbana,AUS,QD,245.8854387
jbana,AUS,QF,228.6712343
jbana,AUS,QOth,12.47586344
jbana,AUS,QW,4.738341012
jbana,AUS,QM,9.168062419
jbana,AUS,QE,0.004444162
jbana,AUS,QN,-9.163618258
jbana,AUS,ARA,10.79666667
jbana,AUS,YLD,21.9254542
jbana,AUT,QD,94.04428649
jbana,AUT,QF,88.66949975
jbana,AUT,QW,5.374786738
jbana,AUT,QM,94.04428649
jbana,AUT,QN,-94.04428649
jbana,AZE,QD,7.308199322
jbana,AZE,QF,7.308199322
jbana,AZE,QM,7.308199322
jbana,AZE,QN,-7.308199322
jbana,BDI,QS,1716.207743
jbana,BDI,QD,1726.731178
jbana,BDI,QF,1069.583837
jbana,BDI,QOth,605.6060385
jbana,BDI,QW,51.5413026
jbana,BDI,QM,10.52364364
jbana,BDI,QE,0.000207979
jbana,BDI,QN,-10.52343566
jbana,BDI,ARA,325
jbana,BDI,YLD,5.280639208
