"C","CC","CTY","Val"
"cbeef","cbeef","ARG",-0.302887770921256
"cbeef","cbeef","ARM",-0.17729798814
"cbeef","cbeef","BGR",-0.232724963722447
"cbeef","cbeef","BLR",-0.253156842490651
"cbeef","cbeef","BLT",-0.253156842490651
"cbeef","cbeef","CHM",-0.35376997010807
"cbeef","cbeef","COL",-0.30141828872498
"cbeef","cbeef","CYP",-0.230091272764645
"cbeef","cbeef","DEU",-0.289975776451971
"cbeef","cbeef","GTM",-0.323654338486389
"cbeef","cbeef","HUN",-0.232724963722447
"cbeef","cbeef","IRL",-0.289925349108818
"cbeef","cbeef","IRN",-0.189127965275508
"cbeef","cbeef","JOR",-0.191597941279001
"cbeef","cbeef","JPN",-0.327964415528638
"cbeef","cbeef","KAZ",-0.252869309983313
"cbeef","cbeef","MNG",-0.148100553588099
"cbeef","cbeef","PAN",-0.323654338486389
"cbeef","cbeef","PER",-0.319546953734502
"cbeef","cbeef","RAP",-0.207140440665935
"cbeef","cbeef","ROU",-0.232724963722447
"cbeef","cbeef","RUS",-0.254120263430906
"cbeef","cbeef","SAU",-0.207140440665935
"cbeef","cbeef","SDN",-0.364592845619606
"cbeef","cbeef","SPP",-0.289951539967305
"cbeef","cbeef","TCD",-0.44875
"cbeef","cbeef","TJK",-0.17729798814
"cbeef","cbeef","TKM",-0.252337401047197
"cbeef","cbeef","UKR",-0.253121215836727
"cbeef","cbeef","VEN",-0.327824012237465
"cbeef","cpork","BLT",0.03
"cbeef","cpork","CYP",0.03
"cbeef","cpork","JPN",0.03
"cbeef","cpork","PAN",0.03
"cbeef","cpork","PER",0.03
"cbeef","cpork","ROU",0.03
"cbeef","cpork","RUS",0.03
"cbeef","clamb","IRN",0.03
"cbeef","clamb","MNG",0.03
"cbeef","clamb","PER",0.03
"cbeef","clamb","RAP",0.03
"cbeef","clamb","ROU",0.03
"cbeef","clamb","SDN",0.03
"cbeef","clamb","TCD",0.03
"cbeef","clamb","TJK",0.03
"cbeef","clamb","TKM",0.03
"cbeef","cpoul","BGR",0.03
"cbeef","cpoul","BLR",0.03
"cbeef","cpoul","BLT",0.03
"cbeef","cpoul","CYP",0.03
"cbeef","cpoul","DEU",0.03
"cbeef","cpoul","GTM",0.03
"cbeef","cpoul","HUN",0.03
"cbeef","cpoul","IRL",0.03
"cbeef","cpoul","JPN",0.03
"cbeef","cpoul","PAN",0.03
"cbeef","cpoul","PER",0.03
"cbeef","cpoul","RAP",0.03
"cbeef","cpoul","ROU",0.03
"cbeef","cpoul","RUS",0.03
"cbeef","cpoul","SPP",0.03
"cbeef","cpoul","TCD",0.03
"cbeef","cpoul","TJK",0.03
"cbeef","cpoul","TKM",0.03
"cbeef","cpoul","UKR",0.03
"cbeef","ceggs","ARG",0.003
"cbeef","ceggs","ARM",0.003
"cbeef","ceggs","BGR",0.003
"cbeef","ceggs","BLR",0.003
"cbeef","ceggs","BLT",0.003
"cbeef","ceggs","CHM",0.003
"cbeef","ceggs","COL",0.003
"cbeef","ceggs","CYP",0.003
"cbeef","ceggs","DEU",0.003
"cbeef","ceggs","GTM",0.003
"cbeef","ceggs","HUN",0.003
"cbeef","ceggs","IRL",0.003
"cbeef","ceggs","IRN",0.003
"cbeef","ceggs","JOR",0.003
"cbeef","ceggs","JPN",0.003
"cbeef","ceggs","KAZ",0.003
"cbeef","ceggs","MNG",0.003
"cbeef","ceggs","PAN",0.003
"cbeef","ceggs","PER",0.003
"cbeef","ceggs","RAP",0.003
"cbeef","ceggs","ROU",0.003
"cbeef","ceggs","RUS",0.003
"cbeef","ceggs","SAU",0.003
"cbeef","ceggs","SDN",0.003
"cbeef","ceggs","SPP",0.003
"cbeef","ceggs","TJK",0.003
"cbeef","ceggs","TKM",0.003
"cbeef","ceggs","UKR",0.003
"cbeef","ceggs","VEN",0.003
"cbeef","cmilk","ARG",0.003
"cbeef","cmilk","ARM",0.003
"cbeef","cmilk","BGR",0.003
"cbeef","cmilk","BLR",0.003
"cbeef","cmilk","BLT",0.003
"cbeef","cmilk","CHM",0.003
"cbeef","cmilk","COL",0.003
"cbeef","cmilk","CYP",0.003
"cbeef","cmilk","DEU",0.003
"cbeef","cmilk","GTM",0.003
"cbeef","cmilk","HUN",0.003
"cbeef","cmilk","IRL",0.003
"cbeef","cmilk","IRN",0.003
"cbeef","cmilk","JOR",0.003
"cbeef","cmilk","JPN",0.003
"cbeef","cmilk","KAZ",0.003
"cbeef","cmilk","MNG",0.003
"cbeef","cmilk","PAN",0.003
"cbeef","cmilk","PER",0.003
"cbeef","cmilk","RAP",0.003
"cbeef","cmilk","ROU",0.003
"cbeef","cmilk","RUS",0.003
"cbeef","cmilk","SAU",0.003
"cbeef","cmilk","SDN",0.003
"cbeef","cmilk","SPP",0.003
"cbeef","cmilk","TCD",0.003
"cbeef","cmilk","TJK",0.003
"cbeef","cmilk","TKM",0.003
"cbeef","cmilk","UKR",0.003
"cbeef","cmilk","VEN",0.003
"cbeef","cgrnd","ARG",0.003
"cbeef","cgrnd","CHM",0.003
"cbeef","cgrnd","COL",0.003
"cbeef","cgrnd","GTM",0.003
"cbeef","cgrnd","HUN",0.003
"cbeef","cgrnd","IRN",0.003
"cbeef","cgrnd","JOR",0.003
"cbeef","cgrnd","JPN",0.003
"cbeef","cgrnd","RAP",0.003
"cbeef","cgrnd","RUS",0.003
"cbeef","cgrnd","SDN",0.003
"cbeef","cgrnd","TCD",0.003
"cbeef","cgrnd","TJK",0.003
"cbeef","cgdol","CHM",0.003
"cbeef","crpol","BGR",0.003
"cbeef","crpol","BLR",0.003
"cbeef","crpol","BLT",0.003
"cbeef","crpol","CHM",0.003
"cbeef","crpol","COL",0.003
"cbeef","crpol","DEU",0.003
"cbeef","crpol","GTM",0.003
"cbeef","crpol","HUN",0.003
"cbeef","crpol","IRL",0.003
"cbeef","crpol","JPN",0.003
"cbeef","crpol","PER",0.003
"cbeef","crpol","RAP",0.003
"cbeef","crpol","ROU",0.003
"cbeef","crpol","RUS",0.003
"cbeef","crpol","SPP",0.003
"cbeef","crpol","UKR",0.003
"cbeef","csoyb","ARG",0.003
"cbeef","csoyb","BLR",0.003
"cbeef","csoyb","CHM",0.003
"cbeef","csoyb","GTM",0.003
"cbeef","csoyb","HUN",0.003
"cbeef","csoyb","IRL",0.003
"cbeef","csoyb","KAZ",0.003
"cbeef","csoyb","RAP",0.003
"cbeef","csoyb","ROU",0.003
"cbeef","csoyb","RUS",0.003
"cbeef","csoyb","SAU",0.003
"cbeef","csoyb","UKR",0.003
"cbeef","csbol","ARG",0.003
"cbeef","csbol","BGR",0.003
"cbeef","csbol","CHM",0.003
"cbeef","csbol","COL",0.003
"cbeef","csbol","CYP",0.003
"cbeef","csbol","DEU",0.003
"cbeef","csbol","GTM",0.003
"cbeef","csbol","IRL",0.003
"cbeef","csbol","IRN",0.003
"cbeef","csbol","JPN",0.003
"cbeef","csbol","PAN",0.003
"cbeef","csbol","PER",0.003
"cbeef","csbol","RAP",0.003
"cbeef","csbol","ROU",0.003
"cbeef","csbol","RUS",0.003
"cbeef","csbol","SAU",0.003
"cbeef","csbol","SPP",0.003
"cbeef","csbol","VEN",0.003
"cbeef","csfol","ARG",0.003
"cbeef","csfol","ARM",0.003
"cbeef","csfol","BGR",0.003
"cbeef","csfol","BLR",0.003
"cbeef","csfol","BLT",0.003
"cbeef","csfol","CHM",0.003
"cbeef","csfol","COL",0.003
"cbeef","csfol","CYP",0.003
"cbeef","csfol","DEU",0.003
"cbeef","csfol","HUN",0.003
"cbeef","csfol","IRN",0.003
"cbeef","csfol","KAZ",0.003
"cbeef","csfol","PER",0.003
"cbeef","csfol","RAP",0.003
"cbeef","csfol","ROU",0.003
"cbeef","csfol","RUS",0.003
"cbeef","csfol","SAU",0.003
"cbeef","csfol","SPP",0.003
"cbeef","csfol","TJK",0.003
"cbeef","csfol","TKM",0.003
"cbeef","csfol","UKR",0.003
"cbeef","csfol","VEN",0.003
"cbeef","cplol","ARG",0.003
"cbeef","cplol","ARM",0.003
"cbeef","cplol","BGR",0.003
"cbeef","cplol","BLR",0.003
"cbeef","cplol","BLT",0.003
"cbeef","cplol","CHM",0.003
"cbeef","cplol","COL",0.003
"cbeef","cplol","CYP",0.003
"cbeef","cplol","DEU",0.003
"cbeef","cplol","GTM",0.003
"cbeef","cplol","HUN",0.003
"cbeef","cplol","IRL",0.003
"cbeef","cplol","IRN",0.003
"cbeef","cplol","JOR",0.003
"cbeef","cplol","JPN",0.003
"cbeef","cplol","KAZ",0.003
"cbeef","cplol","PAN",0.003
"cbeef","cplol","PER",0.003
"cbeef","cplol","RAP",0.003
"cbeef","cplol","ROU",0.003
"cbeef","cplol","RUS",0.003
"cbeef","cplol","SAU",0.003
"cbeef","cplol","SPP",0.003
"cbeef","cplol","TKM",0.003
"cbeef","cplol","UKR",0.003
"cbeef","cplol","VEN",0.003
"cbeef","ctool","ARG",0.003
"cbeef","ctool","BGR",0.003
"cbeef","ctool","BLR",0.003
"cbeef","ctool","BLT",0.003
"cbeef","ctool","CHM",0.003
"cbeef","ctool","COL",0.003
"cbeef","ctool","CYP",0.003
"cbeef","ctool","DEU",0.003
"cbeef","ctool","GTM",0.003
"cbeef","ctool","HUN",0.003
"cbeef","ctool","IRL",0.003
"cbeef","ctool","IRN",0.003
"cbeef","ctool","JOR",0.003
"cbeef","ctool","JPN",0.003
"cbeef","ctool","KAZ",0.003
"cbeef","ctool","PAN",0.003
"cbeef","ctool","PER",0.003
"cbeef","ctool","RAP",0.003
"cbeef","ctool","ROU",0.003
"cbeef","ctool","RUS",0.003
"cbeef","ctool","SAU",0.003
"cbeef","ctool","SPP",0.003
"cbeef","ctool","TCD",0.003
"cbeef","ctool","TJK",0.003
"cbeef","ctool","TKM",0.003
"cbeef","ctool","UKR",0.003
"cbeef","ctool","VEN",0.003
"cpork","cbeef","BLT",0.03
"cpork","cbeef","CYP",0.03
"cpork","cbeef","JPN",0.03
"cpork","cbeef","PAN",0.03
"cpork","cbeef","PER",0.03
"cpork","cbeef","ROU",0.03
"cpork","cbeef","RUS",0.03
"cpork","cpork","BLT",-0.361122814474483
"cpork","cpork","CAN",-0.249982094038124
"cpork","cpork","CYP",-0.0986948073701708
"cpork","cpork","ITP",-0.38999605844153
"cpork","cpork","JPN",-0.402844964971586
"cpork","cpork","MMR",-0.207946514001842
"cpork","cpork","PAN",-0.468367274074974
"cpork","cpork","PER",-0.468348519375078
"cpork","cpork","ROU",-0.35601889478732
"cpork","cpork","RUS",-0.362973668495885
"cpork","clamb","ITP",0.03
"cpork","clamb","PER",0.03
"cpork","clamb","ROU",0.03
"cpork","cpoul","BLT",0.03
"cpork","cpoul","CYP",0.03
"cpork","cpoul","ITP",0.03
"cpork","cpoul","JPN",0.03
"cpork","cpoul","MMR",0.03
"cpork","cpoul","PAN",0.03
"cpork","cpoul","PER",0.03
"cpork","cpoul","ROU",0.03
"cpork","cpoul","RUS",0.03
"cpork","ceggs","BLT",0.003
"cpork","ceggs","CAN",0.003
"cpork","ceggs","CYP",0.003
"cpork","ceggs","ITP",0.003
"cpork","ceggs","JPN",0.003
"cpork","ceggs","MMR",0.003
"cpork","ceggs","PAN",0.003
"cpork","ceggs","PER",0.003
"cpork","ceggs","ROU",0.003
"cpork","ceggs","RUS",0.003
"cpork","cmilk","BLT",0.003
"cpork","cmilk","CAN",0.003
"cpork","cmilk","CYP",0.003
"cpork","cmilk","ITP",0.003
"cpork","cmilk","JPN",0.003
"cpork","cmilk","MMR",0.003
"cpork","cmilk","PAN",0.003
"cpork","cmilk","PER",0.003
"cpork","cmilk","ROU",0.003
"cpork","cmilk","RUS",0.003
"cpork","cgrnd","ITP",0.003
"cpork","cgrnd","JPN",0.003
"cpork","cgrnd","MMR",0.003
"cpork","cgrnd","RUS",0.003
"cpork","crpol","BLT",0.003
"cpork","crpol","CAN",0.003
"cpork","crpol","ITP",0.003
"cpork","crpol","JPN",0.003
"cpork","crpol","MMR",0.003
"cpork","crpol","PER",0.003
"cpork","crpol","ROU",0.003
"cpork","crpol","RUS",0.003
"cpork","csoyb","CAN",0.003
"cpork","csoyb","ROU",0.003
"cpork","csoyb","RUS",0.003
"cpork","csbol","CAN",0.003
"cpork","csbol","CYP",0.003
"cpork","csbol","ITP",0.003
"cpork","csbol","JPN",0.003
"cpork","csbol","PAN",0.003
"cpork","csbol","PER",0.003
"cpork","csbol","ROU",0.003
"cpork","csbol","RUS",0.003
"cpork","csfol","BLT",0.003
"cpork","csfol","CAN",0.003
"cpork","csfol","CYP",0.003
"cpork","csfol","ITP",0.003
"cpork","csfol","MMR",0.003
"cpork","csfol","PER",0.003
"cpork","csfol","ROU",0.003
"cpork","csfol","RUS",0.003
"cpork","cplol","BLT",0.003
"cpork","cplol","CAN",0.003
"cpork","cplol","CYP",0.003
"cpork","cplol","ITP",0.003
"cpork","cplol","JPN",0.003
"cpork","cplol","MMR",0.003
"cpork","cplol","PAN",0.003
"cpork","cplol","PER",0.003
"cpork","cplol","ROU",0.003
"cpork","cplol","RUS",0.003
"cpork","ctool","BLT",0.003
"cpork","ctool","CAN",0.003
"cpork","ctool","CYP",0.003
"cpork","ctool","ITP",0.003
"cpork","ctool","JPN",0.003
"cpork","ctool","MMR",0.003
"cpork","ctool","PAN",0.003
"cpork","ctool","PER",0.003
"cpork","ctool","ROU",0.003
"cpork","ctool","RUS",0.003
"clamb","cbeef","IRN",0.03
"clamb","cbeef","MNG",0.03
"clamb","cbeef","PER",0.03
"clamb","cbeef","RAP",0.03
"clamb","cbeef","ROU",0.03
"clamb","cbeef","SDN",0.03
"clamb","cbeef","TCD",0.03
"clamb","cbeef","TJK",0.03
"clamb","cbeef","TKM",0.03
"clamb","cpork","ITP",0.03
"clamb","cpork","PER",0.03
"clamb","cpork","ROU",0.03
"clamb","clamb","IRN",-0.570052009526452
"clamb","clamb","ITP",-0.407977368697422
"clamb","clamb","KGZ",-0.35957340678061
"clamb","clamb","MNG",-0.490399882622493
"clamb","clamb","PER",-0.373111090535687
"clamb","clamb","RAP",-0.570065271288972
"clamb","clamb","ROU",-0.359978978781962
"clamb","clamb","SDN",-0.372222203705014
"clamb","clamb","TCD",-0.375028663765666
"clamb","clamb","TJK",-0.354032775114429
"clamb","clamb","TKM",-0.355211425711762
"clamb","clamb","USA",-0.207924427942048
"clamb","cpoul","ITP",0.03
"clamb","cpoul","PER",0.03
"clamb","cpoul","RAP",0.03
"clamb","cpoul","ROU",0.03
"clamb","cpoul","TCD",0.03
"clamb","cpoul","TJK",0.03
"clamb","cpoul","TKM",0.03
"clamb","cpoul","USA",0.03
"clamb","ceggs","IRN",0.003
"clamb","ceggs","ITP",0.003
"clamb","ceggs","KGZ",0.003
"clamb","ceggs","MNG",0.003
"clamb","ceggs","PER",0.003
"clamb","ceggs","RAP",0.003
"clamb","ceggs","ROU",0.003
"clamb","ceggs","SDN",0.003
"clamb","ceggs","TJK",0.003
"clamb","ceggs","TKM",0.003
"clamb","ceggs","USA",0.003
"clamb","cmilk","IRN",0.003
"clamb","cmilk","ITP",0.003
"clamb","cmilk","KGZ",0.003
"clamb","cmilk","MNG",0.003
"clamb","cmilk","PER",0.003
"clamb","cmilk","RAP",0.003
"clamb","cmilk","ROU",0.003
"clamb","cmilk","SDN",0.003
"clamb","cmilk","TCD",0.003
"clamb","cmilk","TJK",0.003
"clamb","cmilk","TKM",0.003
"clamb","cmilk","USA",0.003
"clamb","cgrnd","IRN",0.003
"clamb","cgrnd","ITP",0.003
"clamb","cgrnd","RAP",0.003
"clamb","cgrnd","SDN",0.003
"clamb","cgrnd","TCD",0.003
"clamb","cgrnd","TJK",0.003
"clamb","cgrnd","USA",0.003
"clamb","cgdol","USA",0.003
"clamb","crpol","ITP",0.003
"clamb","crpol","PER",0.003
"clamb","crpol","RAP",0.003
"clamb","crpol","ROU",0.003
"clamb","crpol","USA",0.003
"clamb","csoyb","RAP",0.003
"clamb","csoyb","ROU",0.003
"clamb","csoyb","USA",0.003
"clamb","csbol","IRN",0.003
"clamb","csbol","ITP",0.003
"clamb","csbol","PER",0.003
"clamb","csbol","RAP",0.003
"clamb","csbol","ROU",0.003
"clamb","csbol","USA",0.003
"clamb","csfol","IRN",0.003
"clamb","csfol","ITP",0.003
"clamb","csfol","KGZ",0.003
"clamb","csfol","PER",0.003
"clamb","csfol","RAP",0.003
"clamb","csfol","ROU",0.003
"clamb","csfol","TJK",0.003
"clamb","csfol","TKM",0.003
"clamb","csfol","USA",0.003
"clamb","cplol","IRN",0.003
"clamb","cplol","ITP",0.003
"clamb","cplol","KGZ",0.003
"clamb","cplol","PER",0.003
"clamb","cplol","RAP",0.003
"clamb","cplol","ROU",0.003
"clamb","cplol","TKM",0.003
"clamb","cplol","USA",0.003
"clamb","ctool","IRN",0.003
"clamb","ctool","ITP",0.003
"clamb","ctool","PER",0.003
"clamb","ctool","RAP",0.003
"clamb","ctool","ROU",0.003
"clamb","ctool","TCD",0.003
"clamb","ctool","TJK",0.003
"clamb","ctool","TKM",0.003
"clamb","ctool","USA",0.003
"cpoul","cbeef","BGR",0.03
"cpoul","cbeef","BLR",0.03
"cpoul","cbeef","BLT",0.03
"cpoul","cbeef","CYP",0.03
"cpoul","cbeef","DEU",0.03
"cpoul","cbeef","GTM",0.03
"cpoul","cbeef","HUN",0.03
"cpoul","cbeef","IRL",0.03
"cpoul","cbeef","JPN",0.03
"cpoul","cbeef","PAN",0.03
"cpoul","cbeef","PER",0.03
"cpoul","cbeef","RAP",0.03
"cpoul","cbeef","ROU",0.03
"cpoul","cbeef","RUS",0.03
"cpoul","cbeef","SPP",0.03
"cpoul","cbeef","TCD",0.03
"cpoul","cbeef","TJK",0.03
"cpoul","cbeef","TKM",0.03
"cpoul","cbeef","UKR",0.03
"cpoul","cpork","BLT",0.03
"cpoul","cpork","CYP",0.03
"cpoul","cpork","ITP",0.03
"cpoul","cpork","JPN",0.03
"cpoul","cpork","MMR",0.03
"cpoul","cpork","PAN",0.03
"cpoul","cpork","PER",0.03
"cpoul","cpork","ROU",0.03
"cpoul","cpork","RUS",0.03
"cpoul","clamb","ITP",0.03
"cpoul","clamb","PER",0.03
"cpoul","clamb","RAP",0.03
"cpoul","clamb","ROU",0.03
"cpoul","clamb","TCD",0.03
"cpoul","clamb","TJK",0.03
"cpoul","clamb","TKM",0.03
"cpoul","clamb","USA",0.03
"cpoul","cpoul","AUT",-0.253445690049546
"cpoul","cpoul","BGR",-0.246622659569812
"cpoul","cpoul","BLR",-0.261541695873708
"cpoul","cpoul","BLT",-0.261541695873708
"cpoul","cpoul","BLX",-0.246673573372399
"cpoul","cpoul","BRA",-0.30424159026178
"cpoul","cpoul","CYP",-0.258099897628484
"cpoul","cpoul","CZE",-0.246622659569812
"cpoul","cpoul","DEU",-0.24692817022616
"cpoul","cpoul","DNK",-0.252617306229849
"cpoul","cpoul","FJI",-0.269486765608214
"cpoul","cpoul","FNP",-0.252617306229849
"cpoul","cpoul","FRP",-0.246532685361048
"cpoul","cpoul","GRC",-0.246919536353555
"cpoul","cpoul","GTM",-0.325964459191874
"cpoul","cpoul","HUN",-0.246622659569812
"cpoul","cpoul","IRL",-0.245690117963935
"cpoul","cpoul","ISR",-0.253276661498471
"cpoul","cpoul","ITP",-0.247202381743267
"cpoul","cpoul","JPN",-0.262126619962114
"cpoul","cpoul","MMR",-0.223078252901622
"cpoul","cpoul","NLD",-0.247102324225737
"cpoul","cpoul","NOR",-0.252617306229849
"cpoul","cpoul","NZL",-0.251443268848203
"cpoul","cpoul","OBN",-0.246919536353555
"cpoul","cpoul","PAN",-0.325964459191874
"cpoul","cpoul","PER",-0.325678142843991
"cpoul","cpoul","POL",-0.24751662153492
"cpoul","cpoul","PRT",-0.246219267542512
"cpoul","cpoul","RAP",-0.257251436536346
"cpoul","cpoul","ROU",-0.246622659569812
"cpoul","cpoul","RUS",-0.26220976198395
"cpoul","cpoul","SPP",-0.246219267542512
"cpoul","cpoul","SVK",-0.246622659569812
"cpoul","cpoul","SVN",-0.246919536353555
"cpoul","cpoul","SWE",-0.252617306229849
"cpoul","cpoul","TCD",-0.301597130200581
"cpoul","cpoul","THA",-0.1593634582771
"cpoul","cpoul","TJK",-0.26029894444987
"cpoul","cpoul","TKM",-0.257883810811474
"cpoul","cpoul","UKP",-0.245690117963935
"cpoul","cpoul","UKR",-0.261309238509299
"cpoul","cpoul","URY",-0.327638844475222
"cpoul","cpoul","USA",-0.217969472845169
"cpoul","ceggs","AUT",0.003
"cpoul","ceggs","BGR",0.003
"cpoul","ceggs","BLR",0.003
"cpoul","ceggs","BLT",0.003
"cpoul","ceggs","BLX",0.003
"cpoul","ceggs","BRA",0.003
"cpoul","ceggs","CYP",0.003
"cpoul","ceggs","CZE",0.003
"cpoul","ceggs","DEU",0.003
"cpoul","ceggs","DNK",0.003
"cpoul","ceggs","FJI",0.003
"cpoul","ceggs","FNP",0.003
"cpoul","ceggs","FRP",0.003
"cpoul","ceggs","GRC",0.003
"cpoul","ceggs","GTM",0.003
"cpoul","ceggs","HUN",0.003
"cpoul","ceggs","IRL",0.003
"cpoul","ceggs","ISR",0.003
"cpoul","ceggs","ITP",0.003
"cpoul","ceggs","JPN",0.003
"cpoul","ceggs","MMR",0.003
"cpoul","ceggs","NLD",0.003
"cpoul","ceggs","NOR",0.003
"cpoul","ceggs","NZL",0.003
"cpoul","ceggs","OBN",0.003
"cpoul","ceggs","PAN",0.003
"cpoul","ceggs","PER",0.003
"cpoul","ceggs","POL",0.003
"cpoul","ceggs","PRT",0.003
"cpoul","ceggs","RAP",0.003
"cpoul","ceggs","ROU",0.003
"cpoul","ceggs","RUS",0.003
"cpoul","ceggs","SPP",0.003
"cpoul","ceggs","SVK",0.003
"cpoul","ceggs","SVN",0.003
"cpoul","ceggs","SWE",0.003
"cpoul","ceggs","THA",0.003
"cpoul","ceggs","TJK",0.003
"cpoul","ceggs","TKM",0.003
"cpoul","ceggs","UKP",0.003
"cpoul","ceggs","UKR",0.003
"cpoul","ceggs","URY",0.003
"cpoul","ceggs","USA",0.003
"cpoul","cmilk","AUT",0.003
"cpoul","cmilk","BGR",0.003
"cpoul","cmilk","BLR",0.003
"cpoul","cmilk","BLT",0.003
"cpoul","cmilk","BLX",0.003
"cpoul","cmilk","BRA",0.003
"cpoul","cmilk","CYP",0.003
"cpoul","cmilk","CZE",0.003
"cpoul","cmilk","DEU",0.003
"cpoul","cmilk","DNK",0.003
"cpoul","cmilk","FJI",0.003
"cpoul","cmilk","FNP",0.003
"cpoul","cmilk","FRP",0.003
"cpoul","cmilk","GRC",0.003
"cpoul","cmilk","GTM",0.003
"cpoul","cmilk","HUN",0.003
"cpoul","cmilk","IRL",0.003
"cpoul","cmilk","ISR",0.003
"cpoul","cmilk","ITP",0.003
"cpoul","cmilk","JPN",0.003
"cpoul","cmilk","MMR",0.003
"cpoul","cmilk","NLD",0.003
"cpoul","cmilk","NOR",0.003
"cpoul","cmilk","NZL",0.003
"cpoul","cmilk","OBN",0.003
"cpoul","cmilk","PAN",0.003
"cpoul","cmilk","PER",0.003
"cpoul","cmilk","POL",0.003
"cpoul","cmilk","PRT",0.003
"cpoul","cmilk","RAP",0.003
"cpoul","cmilk","ROU",0.003
"cpoul","cmilk","RUS",0.003
"cpoul","cmilk","SPP",0.003
"cpoul","cmilk","SVK",0.003
"cpoul","cmilk","SVN",0.003
"cpoul","cmilk","SWE",0.003
"cpoul","cmilk","TCD",0.003
"cpoul","cmilk","THA",0.003
"cpoul","cmilk","TJK",0.003
"cpoul","cmilk","TKM",0.003
"cpoul","cmilk","UKP",0.003
"cpoul","cmilk","UKR",0.003
"cpoul","cmilk","URY",0.003
"cpoul","cmilk","USA",0.003
"cpoul","cgrnd","BLX",0.003
"cpoul","cgrnd","BRA",0.003
"cpoul","cgrnd","CZE",0.003
"cpoul","cgrnd","DNK",0.003
"cpoul","cgrnd","GRC",0.003
"cpoul","cgrnd","GTM",0.003
"cpoul","cgrnd","HUN",0.003
"cpoul","cgrnd","ISR",0.003
"cpoul","cgrnd","ITP",0.003
"cpoul","cgrnd","JPN",0.003
"cpoul","cgrnd","MMR",0.003
"cpoul","cgrnd","NLD",0.003
"cpoul","cgrnd","POL",0.003
"cpoul","cgrnd","PRT",0.003
"cpoul","cgrnd","RAP",0.003
"cpoul","cgrnd","RUS",0.003
"cpoul","cgrnd","SVK",0.003
"cpoul","cgrnd","TCD",0.003
"cpoul","cgrnd","TJK",0.003
"cpoul","cgrnd","URY",0.003
"cpoul","cgrnd","USA",0.003
"cpoul","cgdol","BLX",0.003
"cpoul","cgdol","POL",0.003
"cpoul","cgdol","PRT",0.003
"cpoul","cgdol","USA",0.003
"cpoul","crpol","AUT",0.003
"cpoul","crpol","BGR",0.003
"cpoul","crpol","BLR",0.003
"cpoul","crpol","BLT",0.003
"cpoul","crpol","BLX",0.003
"cpoul","crpol","BRA",0.003
"cpoul","crpol","CZE",0.003
"cpoul","crpol","DEU",0.003
"cpoul","crpol","DNK",0.003
"cpoul","crpol","FNP",0.003
"cpoul","crpol","FRP",0.003
"cpoul","crpol","GRC",0.003
"cpoul","crpol","GTM",0.003
"cpoul","crpol","HUN",0.003
"cpoul","crpol","IRL",0.003
"cpoul","crpol","ISR",0.003
"cpoul","crpol","ITP",0.003
"cpoul","crpol","JPN",0.003
"cpoul","crpol","MMR",0.003
"cpoul","crpol","NLD",0.003
"cpoul","crpol","NOR",0.003
"cpoul","crpol","NZL",0.003
"cpoul","crpol","OBN",0.003
"cpoul","crpol","PER",0.003
"cpoul","crpol","POL",0.003
"cpoul","crpol","PRT",0.003
"cpoul","crpol","RAP",0.003
"cpoul","crpol","ROU",0.003
"cpoul","crpol","RUS",0.003
"cpoul","crpol","SPP",0.003
"cpoul","crpol","SVK",0.003
"cpoul","crpol","SVN",0.003
"cpoul","crpol","SWE",0.003
"cpoul","crpol","THA",0.003
"cpoul","crpol","UKP",0.003
"cpoul","crpol","UKR",0.003
"cpoul","crpol","URY",0.003
"cpoul","crpol","USA",0.003
"cpoul","csoyb","AUT",0.003
"cpoul","csoyb","BLR",0.003
"cpoul","csoyb","BRA",0.003
"cpoul","csoyb","CZE",0.003
"cpoul","csoyb","DNK",0.003
"cpoul","csoyb","FNP",0.003
"cpoul","csoyb","GTM",0.003
"cpoul","csoyb","HUN",0.003
"cpoul","csoyb","IRL",0.003
"cpoul","csoyb","ISR",0.003
"cpoul","csoyb","NLD",0.003
"cpoul","csoyb","NOR",0.003
"cpoul","csoyb","OBN",0.003
"cpoul","csoyb","PRT",0.003
"cpoul","csoyb","RAP",0.003
"cpoul","csoyb","ROU",0.003
"cpoul","csoyb","RUS",0.003
"cpoul","csoyb","SVK",0.003
"cpoul","csoyb","SVN",0.003
"cpoul","csoyb","SWE",0.003
"cpoul","csoyb","UKP",0.003
"cpoul","csoyb","UKR",0.003
"cpoul","csoyb","URY",0.003
"cpoul","csoyb","USA",0.003
"cpoul","csbol","AUT",0.003
"cpoul","csbol","BGR",0.003
"cpoul","csbol","BLX",0.003
"cpoul","csbol","BRA",0.003
"cpoul","csbol","CYP",0.003
"cpoul","csbol","CZE",0.003
"cpoul","csbol","DEU",0.003
"cpoul","csbol","DNK",0.003
"cpoul","csbol","FNP",0.003
"cpoul","csbol","GRC",0.003
"cpoul","csbol","GTM",0.003
"cpoul","csbol","IRL",0.003
"cpoul","csbol","ISR",0.003
"cpoul","csbol","ITP",0.003
"cpoul","csbol","JPN",0.003
"cpoul","csbol","NLD",0.003
"cpoul","csbol","NOR",0.003
"cpoul","csbol","NZL",0.003
"cpoul","csbol","OBN",0.003
"cpoul","csbol","PAN",0.003
"cpoul","csbol","PER",0.003
"cpoul","csbol","POL",0.003
"cpoul","csbol","PRT",0.003
