"SSP","CTY","YRS","Val"
"SSP1","AGO","2005",0.19468190743321
"SSP1","AGO","2006",0.191010447656188
"SSP1","AGO","2007",0.187408227065653
"SSP1","AGO","2008",0.183873939896258
"SSP1","AGO","2009",0.180406305007776
"SSP1","AGO","2010",0.177004065420698
"SSP1","AGO","2011",0.173399957528263
"SSP1","AGO","2012",0.169869235485297
"SSP1","AGO","2013",0.166410405029402
"SSP1","AGO","2014",0.163022002323937
"SSP1","AGO","2015",0.159702593338501
"SSP1","AGO","2016",0.156298361627915
"SSP1","AGO","2017",0.152966694759872
"SSP1","AGO","2018",0.149706045937085
"SSP1","AGO","2019",0.146514901333908
"SSP1","AGO","2020",0.143391779393508
"SSP1","AGO","2021",0.139692336903419
"SSP1","AGO","2022",0.136088338341813
"SSP1","AGO","2023",0.132577321298878
"SSP1","AGO","2024",0.129156886893854
"SSP1","AGO","2025",0.125824698136007
"SSP1","AGO","2026",0.122487996304132
"SSP1","AGO","2027",0.119239779318871
"SSP1","AGO","2028",0.116077700681054
"SSP1","AGO","2029",0.112999476117513
"SSP1","AGO","2030",0.110002881930936
"SSP1","AGO","2031",0.107809549952759
"SSP1","AGO","2032",0.105659950512149
"SSP1","AGO","2033",0.103553211632196
"SSP1","AGO","2034",0.101488478722213
"SSP1","AGO","2035",0.0994649142310784
"SSP1","AGO","2036",0.0973172408937624
"SSP1","AGO","2037",0.0952159407001774
"SSP1","AGO","2038",0.093160012348858
"SSP1","AGO","2039",0.0911484761587112
"SSP1","AGO","2040",0.089180373602183
"SSP1","AGO","2041",0.0871202910477623
"SSP1","AGO","2042",0.0851077967682009
"SSP1","AGO","2043",0.083141791465852
"SSP1","AGO","2044",0.0812212012370408
"SSP1","AGO","2045",0.0793449769854593
"SSP1","AGO","2046",0.0773944888917872
"SSP1","AGO","2047",0.075491948430695
"SSP1","AGO","2048",0.0736361769354287
"SSP1","AGO","2049",0.0718260247136641
"SSP1","AGO","2050",0.0700603703352468
"SSP1","ALB","2005",0.0725528630357179
"SSP1","ALB","2006",0.0709343832404474
"SSP1","ALB","2007",0.0693520078349708
"SSP1","ALB","2008",0.0678049314172273
"SSP1","ALB","2009",0.0662923665517381
"SSP1","ALB","2010",0.0648135433688152
"SSP1","ALB","2011",0.0624314449248681
"SSP1","ALB","2012",0.0601368959760067
"SSP1","ALB","2013",0.0579266788071491
"SSP1","ALB","2014",0.0557976939642077
"SSP1","ALB","2015",0.0537469559076316
"SSP1","ALB","2016",0.0528069315937384
"SSP1","ALB","2017",0.0518833481311602
"SSP1","ALB","2018",0.0509759179724496
"SSP1","ALB","2019",0.0500843585993107
"SSP1","ALB","2020",0.0492083924346407
"SSP1","ALB","2021",0.0481734329074038
"SSP1","ALB","2022",0.0471602408301896
"SSP1","ALB","2023",0.0461683583861773
"SSP1","ALB","2024",0.0451973373874294
"SSP1","ALB","2025",0.044246739072376
"SSP1","ALB","2026",0.0431045822539863
"SSP1","ALB","2027",0.0419919083359221
"SSP1","ALB","2028",0.0409079562655872
"SSP1","ALB","2029",0.0398519846357074
"SSP1","ALB","2030",0.0388232711772178
"SSP1","ALB","2031",0.0379733842653756
"SSP1","ALB","2032",0.0371421023742083
"SSP1","ALB","2033",0.0363290182180059
"SSP1","ALB","2034",0.0355337334270201
"SSP1","ALB","2035",0.034755858352283
"SSP1","ALB","2036",0.033907869747107
"SSP1","ALB","2037",0.0330805707381199
"SSP1","ALB","2038",0.0322734565315217
"SSP1","ALB","2039",0.0314860346496916
"SSP1","ALB","2040",0.0307178246306931
"SSP1","ALB","2041",0.0300112156960619
"SSP1","ALB","2042",0.029320861043513
"SSP1","ALB","2043",0.0286463867721896
"SSP1","ALB","2044",0.0279874275821595
"SSP1","ALB","2045",0.0273436265765656
"SSP1","ALB","2046",0.0267803753111179
"SSP1","ALB","2047",0.0262287264564602
"SSP1","ALB","2048",0.0256884410145744
"SSP1","ALB","2049",0.0251592849105616
"SSP1","ALB","2050",0.024641028891231
"SSP1","ARG","2005",0.0859206352940507
"SSP1","ARG","2006",0.0854885915497223
"SSP1","ARG","2007",0.0850587202962789
"SSP1","ARG","2008",0.0846310106095568
"SSP1","ARG","2009",0.0842054516203231
"SSP1","ARG","2010",0.0837820325140001
"SSP1","ARG","2011",0.0818906954588729
"SSP1","ARG","2012",0.0800420543822122
"SSP1","ARG","2013",0.0782351454438752
"SSP1","ARG","2014",0.0764690265619234
"SSP1","ARG","2015",0.0747427769214423
"SSP1","ARG","2016",0.0730330683829254
"SSP1","ARG","2017",0.0713624686841798
"SSP1","ARG","2018",0.0697300832274925
"SSP1","ARG","2019",0.0681350378786845
"SSP1","ARG","2020",0.0665764784990164
"SSP1","ARG","2021",0.065152270391234
"SSP1","ARG","2022",0.0637585290305671
"SSP1","ARG","2023",0.0623946026704945
"SSP1","ARG","2024",0.0610598535066965
"SSP1","ARG","2025",0.0597536573788023
"SSP1","ARG","2026",0.058500311023642
"SSP1","ARG","2027",0.0572732538891738
"SSP1","ARG","2028",0.0560719345531019
"SSP1","ARG","2029",0.0548958131593368
"SSP1","ARG","2030",0.0537443611753914
"SSP1","ARG","2031",0.053033523146315
"SSP1","ARG","2032",0.0523320868608361
"SSP1","ARG","2033",0.0516399279688509
"SSP1","ARG","2034",0.050956923764945
"SSP1","ARG","2035",0.0502829531666406
"SSP1","ARG","2036",0.0494875858313757
"SSP1","ARG","2037",0.0487047994834667
"SSP1","ARG","2038",0.0479343951189618
"SSP1","ARG","2039",0.0471761768817204
"SSP1","ARG","2040",0.0464299520136215
"SSP1","ARG","2041",0.0455577366682873
"SSP1","ARG","2042",0.0447019064273015
"SSP1","ARG","2043",0.043862153486352
"SSP1","ARG","2044",0.0430381758234206
"SSP1","ARG","2045",0.0422296770901596
"SSP1","ARG","2046",0.0413393311934979
"SSP1","ARG","2047",0.0404677568307509
"SSP1","ARG","2048",0.0396145582338391
"SSP1","ARG","2049",0.0387793479788266
"SSP1","ARG","2050",0.0379617468099981
"SSP1","ARM","2005",0.0680455569989208
"SSP1","ARM","2006",0.0690487745791766
"SSP1","ARM","2007",0.0700667829195897
"SSP1","ARM","2008",0.0710998000851045
"SSP1","ARM","2009",0.0721480473556675
"SSP1","ARM","2010",0.0732117492736264
"SSP1","ARM","2011",0.070767607705056
"SSP1","ARM","2012",0.068405062711714
"SSP1","ARM","2013",0.0661213902283603
"SSP1","ARM","2014",0.0639139571314568
"SSP1","ARM","2015",0.0617802182031193
"SSP1","ARM","2016",0.0599987758747726
"SSP1","ARM","2017",0.0582687017167162
"SSP1","ARM","2018",0.0565885145196641
"SSP1","ARM","2019",0.0549567757852338
"SSP1","ARM","2020",0.05337208849437
"SSP1","ARM","2021",0.0516912649340586
"SSP1","ARM","2022",0.0500633748061946
"SSP1","ARM","2023",0.0484867511016186
"SSP1","ARM","2024",0.0469597793095525
"SSP1","ARM","2025",0.0454808957642918
"SSP1","ARM","2026",0.044495607914897
"SSP1","ARM","2027",0.043531665118845
"SSP1","ARM","2028",0.042588604961723
"SSP1","ARM","2029",0.0416659750467598
"SSP1","ARM","2030",0.0407633327778054
"SSP1","ARM","2031",0.0404453970141597
"SSP1","ARM","2032",0.0401299410072689
"SSP1","ARM","2033",0.0398169454161393
"SSP1","ARM","2034",0.0395063910506284
"SSP1","ARM","2035",0.0391982588702684
"SSP1","ARM","2036",0.0387515533223437
"SSP1","ARM","2037",0.0383099384557986
"SSP1","ARM","2038",0.0378733562569439
"SSP1","ARM","2039",0.0374417493732173
"SSP1","ARM","2040",0.0370150611056496
"SSP1","ARM","2041",0.0363523144857809
"SSP1","ARM","2042",0.0357014342000212
"SSP1","ARM","2043",0.0350622077842389
"SSP1","ARM","2044",0.0344344265784261
"SSP1","ARM","2045",0.0338178856585872
"SSP1","ARM","2046",0.03306325048351
"SSP1","ARM","2047",0.0323254547481664
"SSP1","ARM","2048",0.0316041226859079
"SSP1","ARM","2049",0.0308988869151972
"SSP1","ARM","2050",0.0302093882524972
"SSP1","AUS","2005",0.0631227283257605
"SSP1","AUS","2006",0.0635820009065398
"SSP1","AUS","2007",0.0640446150935686
"SSP1","AUS","2008",0.0645105951999298
"SSP1","AUS","2009",0.0649799657156049
"SSP1","AUS","2010",0.0654527513087616
"SSP1","AUS","2011",0.0650811968646621
"SSP1","AUS","2012",0.0647117516169244
"SSP1","AUS","2013",0.0643444035923118
"SSP1","AUS","2014",0.063979140885556
"SSP1","AUS","2015",0.0636159516589709
"SSP1","AUS","2016",0.0633838669376573
"SSP1","AUS","2017",0.0631526289114959
"SSP1","AUS","2018",0.0629222344915599
"SSP1","AUS","2019",0.0626926806001919
"SSP1","AUS","2020",0.0624639641709621
"SSP1","AUS","2021",0.0616605014774891
"SSP1","AUS","2022",0.0608673735795798
"SSP1","AUS","2023",0.0600844475426248
"SSP1","AUS","2024",0.0593115921419285
"SSP1","AUS","2025",0.0585486778407148
"SSP1","AUS","2026",0.0575747403359672
"SSP1","AUS","2027",0.0566170039530577
"SSP1","AUS","2028",0.0556751991917898
"SSP1","AUS","2029",0.054749061035012
"SSP1","AUS","2030",0.0538383288740436
"SSP1","AUS","2031",0.0532559330711657
"SSP1","AUS","2032",0.0526798373314268
"SSP1","AUS","2033",0.0521099735039314
"SSP1","AUS","2034",0.0515462741750058
"SSP1","AUS","2035",0.0509886726602234
"SSP1","AUS","2036",0.0508052256322885
"SSP1","AUS","2037",0.0506224386100038
"SSP1","AUS","2038",0.0504403092188014
"SSP1","AUS","2039",0.0502588350926564
"SSP1","AUS","2040",0.0500780138740564
"SSP1","AUS","2041",0.0499745464709036
"SSP1","AUS","2042",0.0498712928442704
"SSP1","AUS","2043",0.049768252552468
"SSP1","AUS","2044",0.0496654251547201
"SSP1","AUS","2045",0.049562810211161
"SSP1","AUS","2046",0.0493300822042012
"SSP1","AUS","2047",0.0490984469989811
"SSP1","AUS","2048",0.0488678994641216
"SSP1","AUS","2049",0.0486384344923385
"SSP1","AUS","2050",0.0484100470003294
"SSP1","AUT","2005",0.0483667765490013
"SSP1","AUT","2006",0.0478918924362817
"SSP1","AUT","2007",0.0474216709233177
"SSP1","AUT","2008",0.0469560662308634
"SSP1","AUT","2009",0.046495033029152
"SSP1","AUT","2010",0.046038526433482
"SSP1","AUT","2011",0.0459105735960073
"SSP1","AUT","2012",0.0457829763721868
"SSP1","AUT","2013",0.0456557337736792
"SSP1","AUT","2014",0.0455288448148901
"SSP1","AUT","2015",0.0454023085129642
"SSP1","AUT","2016",0.0452822575773961
"SSP1","AUT","2017",0.0451625240756238
"SSP1","AUT","2018",0.0450431071683018
"SSP1","AUT","2019",0.0449240060183039
"SSP1","AUT","2020",0.0448052197907176
"SSP1","AUT","2021",0.0444608320703025
"SSP1","AUT","2022",0.0441190914276728
"SSP1","AUT","2023",0.043779977516514
"SSP1","AUT","2024",0.0434434701469003
"SSP1","AUT","2025",0.0431095492840925
"SSP1","AUT","2026",0.0426302529492194
"SSP1","AUT","2027",0.0421562854795382
"SSP1","AUT","2028",0.0416875876281862
"SSP1","AUT","2029",0.041224100807013
"SSP1","AUT","2030",0.0407657670792574
"SSP1","AUT","2031",0.0403170048142416
"SSP1","AUT","2032",0.0398731826640557
"SSP1","AUT","2033",0.0394342462463766
"SSP1","AUT","2034",0.0390001417775385
"SSP1","AUT","2035",0.0385708160659433
"SSP1","AUT","2036",0.0383524497790826
"SSP1","AUT","2037",0.0381353197594339
"SSP1","AUT","2038",0.0379194190079467
"SSP1","AUT","2039",0.0377047405651955
"SSP1","AUT","2040",0.0374912775111551
"SSP1","AUT","2041",0.0374245654796504
"SSP1","AUT","2042",0.0373579721556275
"SSP1","AUT","2043",0.0372914973278583
"SSP1","AUT","2044",0.0372251407854904
"SSP1","AUT","2045",0.0371589023180465
"SSP1","AUT","2046",0.0371122847386484
"SSP1","AUT","2047",0.037065725643182
"SSP1","AUT","2048",0.0370192249582766
"SSP1","AUT","2049",0.0369727826106535
"SSP1","AUT","2050",0.0369263985271256
"SSP1","AZE","2005",0.0753183760716099
"SSP1","AZE","2006",0.0774408025324332
"SSP1","AZE","2007",0.0796230376922295
"SSP1","AZE","2008",0.0818667669241031
"SSP1","AZE","2009",0.084173723093957
"SSP1","AZE","2010",0.0865456878988111
"SSP1","AZE","2011",0.0843492382854407
"SSP1","AZE","2012",0.0822085325343145
"SSP1","AZE","2013",0.0801221559177017
"SSP1","AZE","2014",0.0780887296123541
"SSP1","AZE","2015",0.076106909788284
"SSP1","AZE","2016",0.0733804661040968
"SSP1","AZE","2017",0.0707516941711832
"SSP1","AZE","2018",0.0682170950098826
"SSP1","AZE","2019",0.0657732949875103
"SSP1","AZE","2020",0.0634170413279446
"SSP1","AZE","2021",0.0602798268146862
"SSP1","AZE","2022",0.0572978089914042
"SSP1","AZE","2023",0.0544633103427494
"SSP1","AZE","2024",0.051769033156846
"SSP1","AZE","2025",0.0492080407365729
"SSP1","AZE","2026",0.0475806265764992
"SSP1","AZE","2027",0.0460070344505639
"SSP1","AZE","2028",0.0444854843500698
"SSP1","AZE","2029",0.0430142551349787
"SSP1","AZE","2030",0.0415916825869995
"SSP1","AZE","2031",0.0414494512415878
"SSP1","AZE","2032",0.041307706285626
"SSP1","AZE","2033",0.0411664460558051
"SSP1","AZE","2034",0.0410256688945039
"SSP1","AZE","2035",0.04088537314977
"SSP1","AZE","2036",0.0407024616879753
"SSP1","AZE","2037",0.0405203685286756
"SSP1","AZE","2038",0.0403390900109797
"SSP1","AZE","2039",0.040158622490374
"SSP1","AZE","2040",0.0399789623386502
"SSP1","AZE","2041",0.0393283398711747
"SSP1","AZE","2042",0.03868830571241
"SSP1","AZE","2043",0.03805868754694
"SSP1","AZE","2044",0.0374393158636301
"SSP1","AZE","2045",0.0368300239099907
"SSP1","AZE","2046",0.0358729991678058
"SSP1","AZE","2047",0.0349408426244414
"SSP1","AZE","2048",0.0340329080820663
"SSP1","AZE","2049",0.0331485661342403
"SSP1","AZE","2050",0.0322872037295905
"SSP1","BDI","2005",0.147189283355849
"SSP1","BDI","2006",0.145997554084383
"SSP1","BDI","2007",0.144815473739959
"SSP1","BDI","2008",0.143642964199302
"SSP1","BDI","2009",0.142479947971669
"SSP1","BDI","2010",0.141326348193727
"SSP1","BDI","2011",0.139403398960396
"SSP1","BDI","2012",0.13750661423072
"SSP1","BDI","2013",0.135635637998811
"SSP1","BDI","2014",0.133790119102754
"SSP1","BDI","2015",0.131969711158701
"SSP1","BDI","2016",0.129009603150215
"SSP1","BDI","2017",0.12611589097866
"SSP1","BDI","2018",0.123287085371634
"SSP1","BDI","2019",0.120521730461426
"SSP1","BDI","2020",0.117818403035738
"SSP1","BDI","2021",0.114011643828657
"SSP1","BDI","2022",0.110327882517382
"SSP1","BDI","2023",0.106763144991246
"SSP1","BDI","2024",0.103313585544671
"SSP1","BDI","2025",0.0999754827283433
"SSP1","BDI","2026",0.0963737214101957
"SSP1","BDI","2027",0.0929017187512601
"SSP1","BDI","2028",0.0895548000082226
"SSP1","BDI","2029",0.0863284588521562
"SSP1","BDI","2030",0.0832183513011492
"SSP1","BDI","2031",0.0814716703072616
"SSP1","BDI","2032",0.0797616506320219
"SSP1","BDI","2033",0.0780875227861589
"SSP1","BDI","2034",0.0764485334313137
"SSP1","BDI","2035",0.0748439450410458
"SSP1","BDI","2036",0.0736480763743439
"SSP1","BDI","2037",0.0724713154907394
"SSP1","BDI","2038",0.0713133570829816
"SSP1","BDI","2039",0.0701739007220683
"SSP1","BDI","2040",0.0690526507793007
"SSP1","BDI","2041",0.0678230399221154
"SSP1","BDI","2042",0.0666153245728222
"SSP1","BDI","2043",0.0654291148411863
"SSP1","BDI","2044",0.0642640277796935
"SSP1","BDI","2045",0.0631196872599222
"SSP1","BDI","2046",0.0616682745722644
"SSP1","BDI","2047",0.0602502365555111
"SSP1","BDI","2048",0.0588648057720702
"SSP1","BDI","2049",0.0575112324312792
"SSP1","BDI","2050",0.0561887839836204
"SSP1","BEN","2005",0.173999208590811
"SSP1","BEN","2006",0.173236239146557
"SSP1","BEN","2007",0.172476615248397
"SSP1","BEN","2008",0.171720322226442
"SSP1","BEN","2009",0.170967345475126
"SSP1","BEN","2010",0.170217670452928
"SSP1","BEN","2011",0.165445188281252
"SSP1","BEN","2012",0.160806514697241
"SSP1","BEN","2013",0.156297898039289
"SSP1","BEN","2014",0.151915691833094
"SSP1","BEN","2015",0.147656351842469
"SSP1","BEN","2016",0.144044635129471
"SSP1","BEN","2017",0.140521262043092
"SSP1","BEN","2018",0.137084071672887
"SSP1","BEN","2019",0.133730955964902
"SSP1","BEN","2020",0.130459858428787
"SSP1","BEN","2021",0.127336340452776
"SSP1","BEN","2022",0.124287606894469
"SSP1","BEN","2023",0.121311867237797
"SSP1","BEN","2024",0.118407373835885
"SSP1","BEN","2025",0.115572420884663
"SSP1","BEN","2026",0.112586340793919
"SSP1","BEN","2027",0.109677412970472
"SSP1","BEN","2028",0.106843644007526
"SSP1","BEN","2029",0.104083092002546
"SSP1","BEN","2030",0.101393865226531
"SSP1","BEN","2031",0.0995191144390274
"SSP1","BEN","2032",0.0976790273908672
"SSP1","BEN","2033",0.0958729631569563
"SSP1","BEN","2034",0.0941002926627676
"SSP1","BEN","2035",0.0923603984652271
"SSP1","BEN","2036",0.0903757119763095
"SSP1","BEN","2037",0.088433673424438
"SSP1","BEN","2038",0.0865333663693866
"SSP1","BEN","2039",0.0846738940638558
"SSP1","BEN","2040",0.0828543790303012
"SSP1","BEN","2041",0.0808230672271198
"SSP1","BEN","2042",0.07884155638425
"SSP1","BEN","2043",0.0769086255489835
"SSP1","BEN","2044",0.0750230837022819
"SSP1","BEN","2045",0.0731837690249033
"SSP1","BEN","2046",0.0712866624286311
"SSP1","BEN","2047",0.0694387335870109
"SSP1","BEN","2048",0.0676387076894668
"SSP1","BEN","2049",0.0658853429717061
"SSP1","BEN","2050",0.0641774298590766
"SSP1","BFA","2005",0.181999257927816
"SSP1","BFA","2006",0.181484526836366
"SSP1","BFA","2007",0.180971251509623
"SSP1","BFA","2008",0.180459427830387
"SSP1","BFA","2009",0.179949051693104
"SSP1","BFA","2010",0.179440119003828
"SSP1","BFA","2011",0.174688793498077
"SSP1","BFA","2012",0.170063276502636
"SSP1","BFA","2013",0.165560236782621
"SSP1","BFA","2014",0.161176431309629
"SSP1","BFA","2015",0.156908702926151
"SSP1","BFA","2016",0.153225502224677
"SSP1","BFA","2017",0.149628759234945
"SSP1","BFA","2018",0.146116444489508
"SSP1","BFA","2019",0.142686576159681
"SSP1","BFA","2020",0.139337218937287
"SSP1","BFA","2021",0.136691106704362
"SSP1","BFA","2022",0.134095246012287
"SSP1","BFA","2023",0.131548682548796
"SSP1","BFA","2024",0.12905048012469
"SSP1","BFA","2025",0.12659972032966
"SSP1","BFA","2026",0.123989114514802
"SSP1","BFA","2027",0.121432341857733
"SSP1","BFA","2028",0.11892829226789
"SSP1","BFA","2029",0.116475878545828
"SSP1","BFA","2030",0.114074035911179
"SSP1","BFA","2031",0.112435132549407
"SSP1","BFA","2032",0.110819775336484
"SSP1","BFA","2033",0.109227625984539
"SSP1","BFA","2034",0.107658351065891
"SSP1","BFA","2035",0.106111621943218
"SSP1","BFA","2036",0.104094411208979
"SSP1","BFA","2037",0.102115548198315
"SSP1","BFA","2038",0.100174303910591
"SSP1","BFA","2039",0.0982699632036751
"SSP1","BFA","2040",0.0964018245304786
"SSP1","BFA","2041",0.0942359418483723
"SSP1","BFA","2042",0.0921187205667685
"SSP1","BFA","2043",0.0900490673984276
"SSP1","BFA","2044",0.0880259136192539
"SSP1","BFA","2045",0.0860482145164298
"SSP1","BFA","2046",0.0839858656606138
"SSP1","BFA","2047",0.0819729458699677
"SSP1","BFA","2048",0.0800082704601077
"SSP1","BFA","2049",0.0780906831404113
"SSP1","BFA","2050",0.0762190553334942
"SSP1","BGD","2005",0.113943265570728
"SSP1","BGD","2006",0.110764379167132
"SSP1","BGD","2007",0.107674180047654
"SSP1","BGD","2008",0.104670193938801
"SSP1","BGD","2009",0.101750015596473
"SSP1","BGD","2010",0.09891130688012
"SSP1","BGD","2011",0.0965159722053163
"SSP1","BGD","2012",0.0941786453395821
"SSP1","BGD","2013",0.0918979215080655
"SSP1","BGD","2014",0.0896724299553409
"SSP1","BGD","2015",0.0875008331215607
"SSP1","BGD","2016",0.0855401981033581
"SSP1","BGD","2017",0.0836234951202854
"SSP1","BGD","2018",0.0817497397852985
"SSP1","BGD","2019",0.0799179697685566
"SSP1","BGD","2020",0.0781272443031863
"SSP1","BGD","2021",0.0762233619239618
"SSP1","BGD","2022",0.0743658752437825
"SSP1","BGD","2023",0.0725536536461181
"SSP1","BGD","2024",0.0707855940664259
"SSP1","BGD","2025",0.0690606203207371
"SSP1","BGD","2026",0.06705009423731
"SSP1","BGD","2027",0.0650980995588047
"SSP1","BGD","2028",0.0632029322907341
"SSP1","BGD","2029",0.0613629380461205
"SSP1","BGD","2030",0.0595765106012977
"SSP1","BGD","2031",0.0581813998280521
"SSP1","BGD","2032",0.0568189585423274
"SSP1","BGD","2033",0.0554884217185533
"SSP1","BGD","2034",0.0541890422458612
"SSP1","BGD","2035",0.0529200905085735
"SSP1","BGD","2036",0.0516487389699481
"SSP1","BGD","2037",0.0504079303634914
"SSP1","BGD","2038",0.0491969309262141
"SSP1","BGD","2039",0.0480150245230389
"SSP1","BGD","2040",0.0468615122233082
"SSP1","BGD","2041",0.0457332695977297
"SSP1","BGD","2042",0.0446321906585492
"SSP1","BGD","2043",0.0435576214100375
"SSP1","BGD","2044",0.0425089236021342
"SSP1","BGD","2045",0.0414854743513537
"SSP1","BGD","2046",0.0404609847971094
"SSP1","BGD","2047",0.0394617951547781
"SSP1","BGD","2048",0.0384872806395192
"SSP1","BGD","2049",0.0375368318956405
"SSP1","BGD","2050",0.0366098546155736
"SSP1","BGR","2005",0.0430809254410492
"SSP1","BGR","2006",0.0443450673970689
"SSP1","BGR","2007",0.0456463036092729
"SSP1","BGR","2008",0.0469857225502299
"SSP1","BGR","2009",0.0483644446320227
"SSP1","BGR","2010",0.0497836231434637
"SSP1","BGR","2011",0.0488568364137882
"SSP1","BGR","2012",0.0479473030214165
"SSP1","BGR","2013",0.0470547017730919
"SSP1","BGR","2014",0.0461787174549865
"SSP1","BGR","2015",0.0453190407213871
"SSP1","BGR","2016",0.044143093011181
"SSP1","BGR","2017",0.0429976590319615
"SSP1","BGR","2018",0.0418819470072144
"SSP1","BGR","2019",0.0407951857056041
"SSP1","BGR","2020",0.039736623907863
"SSP1","BGR","2021",0.038755524305543
"SSP1","BGR","2022",0.0377986481106244
"SSP1","BGR","2023",0.0368653972457408
"SSP1","BGR","2024",0.0359551884000918
"SSP1","BGR","2025",0.0350674526648552
"SSP1","BGR","2026",0.0343783014338949
"SSP1","BGR","2027",0.0337026935139835
"SSP1","BGR","2028",0.0330403627497898
"SSP1","BGR","2029",0.03239104821651
"SSP1","BGR","2030",0.0317544941170765
"SSP1","BGR","2031",0.0317159962428657
"SSP1","BGR","2032",0.0316775450419325
"SSP1","BGR","2033",0.0316391404576921
"SSP1","BGR","2034",0.0316007824336282
"SSP1","BGR","2035",0.0315624709132933
"SSP1","BGR","2036",0.0315019350938326
"SSP1","BGR","2037",0.0314415153801561
"SSP1","BGR","2038",0.0313812115495767
"SSP1","BGR","2039",0.0313210233798342
"SSP1","BGR","2040",0.0312609506490948
"SSP1","BGR","2041",0.0309119601451385
"SSP1","BGR","2042",0.030566865695823
"SSP1","BGR","2043",0.0302256238064354
"SSP1","BGR","2044",0.0298881914678285
"SSP1","BGR","2045",0.0295545261509997
"SSP1","BGR","2046",0.028998847140148
"SSP1","BGR","2047",0.0284536159084799
"SSP1","BGR","2048",0.0279186360186859
"SSP1","BGR","2049",0.0273937147268361
"SSP1","BGR","2050",0.0268786629129383
"SSP1","BLR","2005",0.0464710395597698
"SSP1","BLR","2006",0.0478292834476777
"SSP1","BLR","2007",0.0492272257472527
"SSP1","BLR","2008",0.0506660267537134
"SSP1","BLR","2009",0.052146880675096
"SSP1","BLR","2010",0.0536710166234498
"SSP1","BLR","2011",0.0535223017240944
"SSP1","BLR","2012",0.0533739988929778
"SSP1","BLR","2013",0.0532261069883163
"SSP1","BLR","2014",0.05307862487149
"SSP1","BLR","2015",0.052931551407034
"SSP1","BLR","2016",0.0513990463187497
"SSP1","BLR","2017",0.0499109112098668
"SSP1","BLR","2018",0.0484658614549136
"SSP1","BLR","2019",0.0470626496216427
"SSP1","BLR","2020",0.0457000643941913
"SSP1","BLR","2021",0.0441811876590157
"SSP1","BLR","2022",0.0427127919585441
"SSP1","BLR","2023",0.0412931995168216
"SSP1","BLR","2024",0.0399207883200654
"SSP1","BLR","2025",0.0385939902633668
"SSP1","BLR","2026",0.0374480670681874
"SSP1","BLR","2027",0.0363361683405556
"SSP1","BLR","2028",0.0352572838344124
"SSP1","BLR","2029",0.0342104332996744
"SSP1","BLR","2030",0.0331946655916008
"SSP1","BLR","2031",0.0329643485509377
"SSP1","BLR","2032",0.032735629536291
"SSP1","BLR","2033",0.0325084974599567
"SSP1","BLR","2034",0.0322829413111616
"SSP1","BLR","2035",0.0320589501555294
"SSP1","BLR","2036",0.0320898436461243
"SSP1","BLR","2037",0.0321207669071189
"SSP1","BLR","2038",0.0321517199672014
"SSP1","BLR","2039",0.0321827028550875
"SSP1","BLR","2040",0.0322137155995207
"SSP1","BLR","2041",0.0320169149164662
"SSP1","BLR","2042",0.0318213165321261
"SSP1","BLR","2043",0.0316269131013928
"SSP1","BLR","2044",0.0314336973240315
"SSP1","BLR","2045",0.0312416619444061
"SSP1","BLR","2046",0.0307061959369823
"SSP1","BLR","2047",0.0301799075413519
"SSP1","BLR","2048",0.0296626394579719
"SSP1","BLR","2049",0.0291542370833327
"SSP1","BLR","2050",0.0286545484637491
"SSP1","BLT","2005",0.0453653059621821
"SSP1","BLT","2006",0.0466209794258628
"SSP1","BLT","2007",0.0479114088735262
"SSP1","BLT","2008",0.0492375563215384
"SSP1","BLT","2009",0.0506004104140685
"SSP1","BLT","2010",0.0520009871601233
"SSP1","BLT","2011",0.0515652656547495
"SSP1","BLT","2012",0.051133195103725
"SSP1","BLT","2013",0.050704744915336
"SSP1","BLT","2014",0.0502798847541995
"SSP1","BLT","2015",0.0498585845391159
"SSP1","BLT","2016",0.0493394784185538
"SSP1","BLT","2017",0.0488257770074695
"SSP1","BLT","2018",0.0483174240343543
"SSP1","BLT","2019",0.0478143638135743
"SSP1","BLT","2020",0.0473165412392705
"SSP1","BLT","2021",0.0463813638900509
"SSP1","BLT","2022",0.0454646696474064
"SSP1","BLT","2023",0.0445660932060515
"SSP1","BLT","2024",0.0436852764806963
"SSP1","BLT","2025",0.0428218684633487
"SSP1","BLT","2026",0.0416554580475755
"SSP1","BLT","2027",0.0405208190912656
"SSP1","BLT","2028",0.0394170861823626
"SSP1","BLT","2029",0.038343417481477
"SSP1","BLT","2030",0.0372989940797982
"SSP1","BLT","2031",0.0367936597976441
"SSP1","BLT","2032",0.0362951718860966
"SSP1","BLT","2033",0.0358034375891481
"SSP1","BLT","2034",0.035318365407468
"SSP1","BLT","2035",0.0348398650813774
"SSP1","BLT","2036",0.0348768508733341
"SSP1","BLT","2037",0.0349138759291859
"SSP1","BLT","2038",0.034950940290615
"SSP1","BLT","2039",0.0349880439993481
"SSP1","BLT","2040",0.035025187097156
"SSP1","BLT","2041",0.0350785353947824
"SSP1","BLT","2042",0.0351319649493869
"SSP1","BLT","2043",0.0351854758847353
"SSP1","BLT","2044",0.0352390683247818
"SSP1","BLT","2045",0.0352927423936698
"SSP1","BLT","2046",0.0350508785433372
"SSP1","BLT","2047",0.0348106722043832
"SSP1","BLT","2048",0.034572112017756
"SSP1","BLT","2049",0.0343351867022486
