"SCENARIO","CTY","YRS","Val"
"IIASA_ssp1","OSA","2018",0.00890449399093673
"IIASA_ssp1","OSA","2019",0.00459381610158573
"IIASA_ssp1","OSA","2020",0.00766174330909953
"IIASA_ssp1","OSA","2021",0.00756133714826531
"IIASA_ssp1","OSA","2022",0.00742823391386502
"IIASA_ssp1","OSA","2023",0.00726756459324162
"IIASA_ssp1","OSA","2024",0.00707704473842337
"IIASA_ssp1","OSA","2025",0.00686554608293277
"IIASA_ssp1","OSA","2026",0.00663252590218783
"IIASA_ssp1","OSA","2027",0.00638282602245963
"IIASA_ssp1","OSA","2028",0.00611825604712813
"IIASA_ssp1","OSA","2029",0.00584349683914063
"IIASA_ssp1","OSA","2030",0.00556069656794807
"IIASA_ssp1","OSA","2031",0.00527572614722306
"IIASA_ssp1","OSA","2032",0.00499179870864854
"IIASA_ssp1","OSA","2033",0.00471000533298505
"IIASA_ssp1","OSA","2034",0.00443386410288841
"IIASA_ssp1","OSA","2035",0.00416192734493969
"IIASA_ssp1","OSA","2036",0.0038927862735178
"IIASA_ssp1","OSA","2037",0.00365017074023466
"IIASA_ssp1","OSA","2038",0.00342910533992172
"IIASA_ssp1","OSA","2039",0.00322687881555891
"IIASA_ssp1","OSA","2040",0.00303083996495768
"IIASA_ssp1","OSA","2041",0.00284010212374938
"IIASA_ssp1","OSA","2042",0.00267008248580003
"IIASA_ssp1","OSA","2043",0.0025238250823615
"IIASA_ssp1","OSA","2044",0.00239459301483701
"IIASA_ssp1","OSA","2045",0.00227603883711565
"IIASA_ssp1","OSA","2046",0.00214870273809484
"IIASA_ssp1","OSA","2047",0.00199140170465314
"IIASA_ssp1","OSA","2048",0.00179173071636856
"IIASA_ssp1","OSA","2049",0.00156069459199124
"IIASA_ssp1","OSA","2050",-1
"IIASA_ssp1","PAK","2005",0.0212068704936957
"IIASA_ssp1","PAK","2006",0.02164618596909
"IIASA_ssp1","PAK","2007",0.0220280063896062
"IIASA_ssp1","PAK","2008",0.0225419401414889
"IIASA_ssp1","PAK","2009",0.0227814148868144
"IIASA_ssp1","PAK","2010",0.0213327027282244
"IIASA_ssp1","PAK","2011",0.0181423606556721
"IIASA_ssp1","PAK","2012",0.0154876890919786
"IIASA_ssp1","PAK","2013",0.0141915851713482
"IIASA_ssp1","PAK","2014",0.0130499364284683
"IIASA_ssp1","PAK","2015",0.0121133336662095
"IIASA_ssp1","PAK","2016",0.0133699456544961
"IIASA_ssp1","PAK","2017",0.0154904789916592
"IIASA_ssp1","PAK","2018",0.0162097848160168
"IIASA_ssp1","PAK","2019",0.00814883235211757
"IIASA_ssp1","PAK","2020",0.0193744685193659
"IIASA_ssp1","PAK","2021",0.0191776507470438
"IIASA_ssp1","PAK","2022",0.0188882929249594
"IIASA_ssp1","PAK","2023",0.0185277695176243
"IIASA_ssp1","PAK","2024",0.018115748410196
"IIASA_ssp1","PAK","2025",0.0176703745185638
"IIASA_ssp1","PAK","2026",0.0172078779320075
"IIASA_ssp1","PAK","2027",0.0167414660093633
"IIASA_ssp1","PAK","2028",0.0162808923867997
"IIASA_ssp1","PAK","2029",0.0158282168610615
"IIASA_ssp1","PAK","2030",0.0153776912965371
"IIASA_ssp1","PAK","2031",0.0149177421422528
"IIASA_ssp1","PAK","2032",0.0144351475141336
"IIASA_ssp1","PAK","2033",0.0139247926102695
"IIASA_ssp1","PAK","2034",0.0134035242124103
"IIASA_ssp1","PAK","2035",0.0128771650539345
"IIASA_ssp1","PAK","2036",0.0123807079981548
"IIASA_ssp1","PAK","2037",0.0119508149428263
"IIASA_ssp1","PAK","2038",0.011606118864501
"IIASA_ssp1","PAK","2039",0.0113228748412323
"IIASA_ssp1","PAK","2040",0.0110570856645754
"IIASA_ssp1","PAK","2041",0.0107814102230401
"IIASA_ssp1","PAK","2042",0.0105033118178356
"IIASA_ssp1","PAK","2043",0.0102146948418584
"IIASA_ssp1","PAK","2044",0.00991606045225336
"IIASA_ssp1","PAK","2045",0.00962411002105152
"IIASA_ssp1","PAK","2046",0.00933206199498193
"IIASA_ssp1","PAK","2047",0.00901517625716373
"IIASA_ssp1","PAK","2048",0.00866568691503968
"IIASA_ssp1","PAK","2049",0.00829392789690256
"IIASA_ssp1","PAK","2050",-1
"IIASA_ssp1","PAN","2005",0.018967938223789
"IIASA_ssp1","PAN","2006",0.0187143014691532
"IIASA_ssp1","PAN","2007",0.0185517660203041
"IIASA_ssp1","PAN","2008",0.0183293081391416
"IIASA_ssp1","PAN","2009",0.018058110451579
"IIASA_ssp1","PAN","2010",0.0179534677708117
"IIASA_ssp1","PAN","2011",0.0179435753877954
"IIASA_ssp1","PAN","2012",0.0177620375928595
"IIASA_ssp1","PAN","2013",0.0175940114445533
"IIASA_ssp1","PAN","2014",0.0175648353569902
"IIASA_ssp1","PAN","2015",0.0174971636414918
"IIASA_ssp1","PAN","2016",0.0173176037323256
"IIASA_ssp1","PAN","2017",0.0168921962381925
"IIASA_ssp1","PAN","2018",0.0161520742610086
"IIASA_ssp1","PAN","2019",0.00779911410002334
"IIASA_ssp1","PAN","2020",0.0123625555673816
"IIASA_ssp1","PAN","2021",0.0120439295783617
"IIASA_ssp1","PAN","2022",0.0116765866932215
"IIASA_ssp1","PAN","2023",0.0112789998629371
"IIASA_ssp1","PAN","2024",0.0108651358857681
"IIASA_ssp1","PAN","2025",0.0104421427499943
"IIASA_ssp1","PAN","2026",0.0100254918043916
"IIASA_ssp1","PAN","2027",0.00962463991064732
"IIASA_ssp1","PAN","2028",0.00924709156263294
"IIASA_ssp1","PAN","2029",0.00888301680458595
"IIASA_ssp1","PAN","2030",0.00853550548855688
"IIASA_ssp1","PAN","2031",0.00817910218064801
"IIASA_ssp1","PAN","2032",0.00780268079878055
"IIASA_ssp1","PAN","2033",0.00738850614168803
"IIASA_ssp1","PAN","2034",0.00696414822175222
"IIASA_ssp1","PAN","2035",0.00652707428302676
"IIASA_ssp1","PAN","2036",0.00611085647529499
"IIASA_ssp1","PAN","2037",0.00575260454855428
"IIASA_ssp1","PAN","2038",0.00547171153025251
"IIASA_ssp1","PAN","2039",0.00524145292330158
"IIASA_ssp1","PAN","2040",0.00503360565359356
"IIASA_ssp1","PAN","2041",0.00480878114339724
"IIASA_ssp1","PAN","2042",0.00455490938284798
"IIASA_ssp1","PAN","2043",0.00424364114317398
"IIASA_ssp1","PAN","2044",0.00390208271633869
"IIASA_ssp1","PAN","2045",0.00355202275884285
"IIASA_ssp1","PAN","2046",0.00322283158732115
"IIASA_ssp1","PAN","2047",0.0029112307169957
"IIASA_ssp1","PAN","2048",0.00263103205653168
"IIASA_ssp1","PAN","2049",0.00237402967984349
"IIASA_ssp1","PAN","2050",-1
"IIASA_ssp1","PER","2005",0.00830672121737438
"IIASA_ssp1","PER","2006",0.00772727858104515
"IIASA_ssp1","PER","2007",0.00719563689819969
"IIASA_ssp1","PER","2008",0.00705200983747058
"IIASA_ssp1","PER","2009",0.00759223072621147
"IIASA_ssp1","PER","2010",0.00848967271912171
"IIASA_ssp1","PER","2011",0.00922281255693373
"IIASA_ssp1","PER","2012",0.00972181498036855
"IIASA_ssp1","PER","2013",0.010491178262094
"IIASA_ssp1","PER","2014",0.0117912654634108
"IIASA_ssp1","PER","2015",0.0137053066432346
"IIASA_ssp1","PER","2016",0.0151836110612482
"IIASA_ssp1","PER","2017",0.0189352408797759
"IIASA_ssp1","PER","2018",0.0192807595243614
"IIASA_ssp1","PER","2019",0.00808577693727002
"IIASA_ssp1","PER","2020",0.00791434945765742
"IIASA_ssp1","PER","2021",0.00799906141020031
"IIASA_ssp1","PER","2022",0.00799772176102216
"IIASA_ssp1","PER","2023",0.00791847833015192
"IIASA_ssp1","PER","2024",0.00776957857445635
"IIASA_ssp1","PER","2025",0.00755846418622134
"IIASA_ssp1","PER","2026",0.00729401603732616
"IIASA_ssp1","PER","2027",0.00698165714155855
"IIASA_ssp1","PER","2028",0.00663082327238378
"IIASA_ssp1","PER","2029",0.00624847314533197
"IIASA_ssp1","PER","2030",0.00584433791247198
"IIASA_ssp1","PER","2031",0.00542783335895067
"IIASA_ssp1","PER","2032",0.00500900296298831
"IIASA_ssp1","PER","2033",0.00459598185552212
"IIASA_ssp1","PER","2034",0.00419340223536004
"IIASA_ssp1","PER","2035",0.00378301219670653
"IIASA_ssp1","PER","2036",0.00338485533891507
"IIASA_ssp1","PER","2037",0.00304121566012742
"IIASA_ssp1","PER","2038",0.00277005811074832
"IIASA_ssp1","PER","2039",0.00255206853940118
"IIASA_ssp1","PER","2040",0.00235665583672734
"IIASA_ssp1","PER","2041",0.0021547653548338
"IIASA_ssp1","PER","2042",0.00193971747319237
"IIASA_ssp1","PER","2043",0.00170006195529052
"IIASA_ssp1","PER","2044",0.00144293829925786
"IIASA_ssp1","PER","2045",0.00118607965559888
"IIASA_ssp1","PER","2046",0.000940674506518462
"IIASA_ssp1","PER","2047",0.000702625422926317
"IIASA_ssp1","PER","2048",0.00047330500672134
"IIASA_ssp1","PER","2049",0.000251332645660628
"IIASA_ssp1","PER","2050",-1
"IIASA_ssp1","PHL","2005",0.0190187887433884
"IIASA_ssp1","PHL","2006",0.0188794921061661
"IIASA_ssp1","PHL","2007",0.0188803428066985
"IIASA_ssp1","PHL","2008",0.0185707593986663
"IIASA_ssp1","PHL","2009",0.018179703290215
"IIASA_ssp1","PHL","2010",0.0179762608902053
"IIASA_ssp1","PHL","2011",0.0175881274406051
"IIASA_ssp1","PHL","2012",0.0170126602230571
"IIASA_ssp1","PHL","2013",0.0162998119134427
"IIASA_ssp1","PHL","2014",0.0168385010992402
"IIASA_ssp1","PHL","2015",0.0178965065638021
"IIASA_ssp1","PHL","2016",0.0177662003843393
"IIASA_ssp1","PHL","2017",0.017147837699408
"IIASA_ssp1","PHL","2018",0.016689582082284
"IIASA_ssp1","PHL","2019",0.00821537317206205
"IIASA_ssp1","PHL","2020",0.0143545072001899
"IIASA_ssp1","PHL","2021",0.0140828148068395
"IIASA_ssp1","PHL","2022",0.0137535895113652
"IIASA_ssp1","PHL","2023",0.0133800137308909
"IIASA_ssp1","PHL","2024",0.0129738073215473
"IIASA_ssp1","PHL","2025",0.0125463021762265
"IIASA_ssp1","PHL","2026",0.0121078440309041
"IIASA_ssp1","PHL","2027",0.0116667155405763
"IIASA_ssp1","PHL","2028",0.011229923290443
"IIASA_ssp1","PHL","2029",0.0107989692583018
"IIASA_ssp1","PHL","2030",0.010371262947365
"IIASA_ssp1","PHL","2031",0.00993993296923039
"IIASA_ssp1","PHL","2032",0.00949672204697877
"IIASA_ssp1","PHL","2033",0.00903900571775249
"IIASA_ssp1","PHL","2034",0.00857737225104237
"IIASA_ssp1","PHL","2035",0.00811151984611752
"IIASA_ssp1","PHL","2036",0.00766775752990151
"IIASA_ssp1","PHL","2037",0.00727890831913628
"IIASA_ssp1","PHL","2038",0.0069609185118375
"IIASA_ssp1","PHL","2039",0.0066939259946578
"IIASA_ssp1","PHL","2040",0.00644592584631314
"IIASA_ssp1","PHL","2041",0.00618877600936711
"IIASA_ssp1","PHL","2042",0.00591931806182578
"IIASA_ssp1","PHL","2043",0.00562622223831722
"IIASA_ssp1","PHL","2044",0.00531586033730025
"IIASA_ssp1","PHL","2045",0.00500564461130052
"IIASA_ssp1","PHL","2046",0.00470212273875062
"IIASA_ssp1","PHL","2047",0.00439476672330568
"IIASA_ssp1","PHL","2048",0.00408318519566417
"IIASA_ssp1","PHL","2049",0.00376788061581302
"IIASA_ssp1","PHL","2050",-1
"IIASA_ssp1","PNG","2005",0.0322211669875968
"IIASA_ssp1","PNG","2006",0.0317295913556769
"IIASA_ssp1","PNG","2007",0.0313421349151896
"IIASA_ssp1","PNG","2008",0.0309473783752073
"IIASA_ssp1","PNG","2009",0.0304909456786926
"IIASA_ssp1","PNG","2010",0.0294553707642445
"IIASA_ssp1","PNG","2011",0.028169364093655
"IIASA_ssp1","PNG","2012",0.0272946828305327
"IIASA_ssp1","PNG","2013",0.0265020476914611
"IIASA_ssp1","PNG","2014",0.0257581591448078
"IIASA_ssp1","PNG","2015",0.0249932217437708
"IIASA_ssp1","PNG","2016",0.0242299576381815
"IIASA_ssp1","PNG","2017",0.0235255950873722
"IIASA_ssp1","PNG","2018",0.0228591822237793
"IIASA_ssp1","PNG","2019",0.0111428516186899
"IIASA_ssp1","PNG","2020",0.0201298273280369
"IIASA_ssp1","PNG","2021",0.0192957565468815
"IIASA_ssp1","PNG","2022",0.0184803628515334
"IIASA_ssp1","PNG","2023",0.017699858108721
"IIASA_ssp1","PNG","2024",0.0169511246531118
"IIASA_ssp1","PNG","2025",0.0162372949629953
"IIASA_ssp1","PNG","2026",0.0155652870390631
"IIASA_ssp1","PNG","2027",0.0149351341862389
"IIASA_ssp1","PNG","2028",0.0143463233991801
"IIASA_ssp1","PNG","2029",0.0137977570167983
"IIASA_ssp1","PNG","2030",0.0132794604258506
"IIASA_ssp1","PNG","2031",0.0127788161858827
"IIASA_ssp1","PNG","2032",0.0122844811731596
"IIASA_ssp1","PNG","2033",0.0117886878588583
"IIASA_ssp1","PNG","2034",0.0112988857878463
"IIASA_ssp1","PNG","2035",0.0108181908199892
"IIASA_ssp1","PNG","2036",0.0103646559838653
"IIASA_ssp1","PNG","2037",0.00995493239697807
"IIASA_ssp1","PNG","2038",0.00959643275575352
"IIASA_ssp1","PNG","2039",0.0092773724439601
"IIASA_ssp1","PNG","2040",0.00897278744790411
"IIASA_ssp1","PNG","2041",0.0086652006997763
"IIASA_ssp1","PNG","2042",0.00835010109297164
"IIASA_ssp1","PNG","2043",0.00801809237287719
"IIASA_ssp1","PNG","2044",0.00767440097484169
"IIASA_ssp1","PNG","2045",0.00733357364985163
"IIASA_ssp1","PNG","2046",0.00699724106429009
"IIASA_ssp1","PNG","2047",0.00664638967158859
"IIASA_ssp1","PNG","2048",0.00627672962196333
"IIASA_ssp1","PNG","2049",0.00589688632429456
"IIASA_ssp1","PNG","2050",-1
"IIASA_ssp1","POL","2005",-0.000744804186218865
"IIASA_ssp1","POL","2006",-0.000656494206015602
"IIASA_ssp1","POL","2007",2.61929108926483E-5
"IIASA_ssp1","POL","2008",0.000841110475053488
"IIASA_ssp1","POL","2009",0.00109112150371999
"IIASA_ssp1","POL","2010",0.000608694591051531
"IIASA_ssp1","POL","2011",0.000130149916183858
"IIASA_ssp1","POL","2012",-0.00047949724683914
"IIASA_ssp1","POL","2013",-0.000659977914828758
"IIASA_ssp1","POL","2014",-0.000744559507835981
"IIASA_ssp1","POL","2015",-0.000545571559840911
"IIASA_ssp1","POL","2016",1.81536893412987E-5
"IIASA_ssp1","POL","2017",-0.000294696893649475
"IIASA_ssp1","POL","2018",-0.00072311647925398
"IIASA_ssp1","POL","2019",-0.000406301296675012
"IIASA_ssp1","POL","2020",0.00742895394067253
"IIASA_ssp1","POL","2021",0.00488287890778092
"IIASA_ssp1","POL","2022",0.00260983139951626
"IIASA_ssp1","POL","2023",0.000616723926450483
"IIASA_ssp1","POL","2024",-0.00108373232592014
"IIASA_ssp1","POL","2025",-0.00247032987368947
"IIASA_ssp1","POL","2026",-0.00352089907219974
"IIASA_ssp1","POL","2027",-0.00421604542953548
"IIASA_ssp1","POL","2028",-0.00455180993575079
"IIASA_ssp1","POL","2029",-0.00456729391800161
"IIASA_ssp1","POL","2030",-0.00435582591029909
"IIASA_ssp1","POL","2031",-0.00405749824106247
"IIASA_ssp1","POL","2032",-0.00383500115668212
"IIASA_ssp1","POL","2033",-0.00379981888249158
"IIASA_ssp1","POL","2034",-0.00389951035959914
"IIASA_ssp1","POL","2035",-0.00397334236856618
"IIASA_ssp1","POL","2036",-0.00395334570539526
"IIASA_ssp1","POL","2037",-0.00393006610011862
"IIASA_ssp1","POL","2038",-0.00390488422498215
"IIASA_ssp1","POL","2039",-0.00387739538234307
"IIASA_ssp1","POL","2040",-0.00385495972860872
"IIASA_ssp1","POL","2041",-0.00383029475704084
"IIASA_ssp1","POL","2042",-0.00379181359428594
"IIASA_ssp1","POL","2043",-0.00373370252249861
"IIASA_ssp1","POL","2044",-0.00366585716999958
"IIASA_ssp1","POL","2045",-0.00359100251277995
"IIASA_ssp1","POL","2046",-0.00353307107837819
"IIASA_ssp1","POL","2047",-0.0035219455466958
"IIASA_ssp1","POL","2048",-0.00357262856586885
"IIASA_ssp1","POL","2049",-0.00367153660782006
"IIASA_ssp1","POL","2050",-1
"IIASA_ssp1","PRK","2005",0.0055922617592927
"IIASA_ssp1","PRK","2006",0.00498210062394956
"IIASA_ssp1","PRK","2007",0.00462057242528987
"IIASA_ssp1","PRK","2008",0.00459609236109563
"IIASA_ssp1","PRK","2009",0.00426851337727118
"IIASA_ssp1","PRK","2010",0.0039436232095959
"IIASA_ssp1","PRK","2011",0.00419550448489722
"IIASA_ssp1","PRK","2012",0.00458253190221548
"IIASA_ssp1","PRK","2013",0.0049721182286781
"IIASA_ssp1","PRK","2014",0.00524887815000232
"IIASA_ssp1","PRK","2015",0.00521006896226795
"IIASA_ssp1","PRK","2016",0.00499064361403574
"IIASA_ssp1","PRK","2017",0.00477451265849588
"IIASA_ssp1","PRK","2018",0.00457486216000084
"IIASA_ssp1","PRK","2019",0.00224408897219223
"IIASA_ssp1","PRK","2020",0.00626647458951083
"IIASA_ssp1","PRK","2021",0.00524720003806744
"IIASA_ssp1","PRK","2022",0.00433352742560594
"IIASA_ssp1","PRK","2023",0.00351237162455194
"IIASA_ssp1","PRK","2024",0.00277319722231153
"IIASA_ssp1","PRK","2025",0.00210503882656199
"IIASA_ssp1","PRK","2026",0.00149812320533769
"IIASA_ssp1","PRK","2027",0.000943601186284911
"IIASA_ssp1","PRK","2028",0.000434180745256882
"IIASA_ssp1","PRK","2029",-3.24645857935668E-5
"IIASA_ssp1","PRK","2030",-0.00045617806042165
"IIASA_ssp1","PRK","2031",-0.000831062090561565
"IIASA_ssp1","PRK","2032",-0.0011522218838492
"IIASA_ssp1","PRK","2033",-0.00141606534697636
"IIASA_ssp1","PRK","2034",-0.00163284930784724
"IIASA_ssp1","PRK","2035",-0.00181273246357371
"IIASA_ssp1","PRK","2036",-0.0019716044443467
"IIASA_ssp1","PRK","2037",-0.00212221462660377
"IIASA_ssp1","PRK","2038",-0.00227318321165607
"IIASA_ssp1","PRK","2039",-0.00242312524402687
"IIASA_ssp1","PRK","2040",-0.00256339621489043
"IIASA_ssp1","PRK","2041",-0.00268612052225014
"IIASA_ssp1","PRK","2042",-0.00279196915663604
"IIASA_ssp1","PRK","2043",-0.00288063641931469
"IIASA_ssp1","PRK","2044",-0.00295683185872042
"IIASA_ssp1","PRK","2045",-0.00303173255631821
"IIASA_ssp1","PRK","2046",-0.00311305301695806
"IIASA_ssp1","PRK","2047",-0.0032032324600895
"IIASA_ssp1","PRK","2048",-0.00330695034158071
"IIASA_ssp1","PRK","2049",-0.00342578375570833
"IIASA_ssp1","PRK","2050",-1
"IIASA_ssp1","PRT","2005",0.00196059901089123
"IIASA_ssp1","PRT","2006",0.00204899560141016
"IIASA_ssp1","PRT","2007",0.00145846629295517
"IIASA_ssp1","PRT","2008",0.000981243621503188
"IIASA_ssp1","PRT","2009",-0.000277774027335427
"IIASA_ssp1","PRT","2010",-0.00222649293316364
"IIASA_ssp1","PRT","2011",-0.0040454996608556
"IIASA_ssp1","PRT","2012",-0.0054695428263936
"IIASA_ssp1","PRT","2013",-0.00536698477285453
"IIASA_ssp1","PRT","2014",-0.00412518883836987
"IIASA_ssp1","PRT","2015",-0.00315302719311679
"IIASA_ssp1","PRT","2016",-0.00244107257765691
"IIASA_ssp1","PRT","2017",-0.00171670613619345
"IIASA_ssp1","PRT","2018",8.55212935889082E-6
"IIASA_ssp1","PRT","2019",0.000823912870873614
"IIASA_ssp1","PRT","2020",-0.00149421254814216
"IIASA_ssp1","PRT","2021",-0.00167616242437897
"IIASA_ssp1","PRT","2022",-0.00184535471596525
"IIASA_ssp1","PRT","2023",-0.00199710486157045
"IIASA_ssp1","PRT","2024",-0.00212480109020163
"IIASA_ssp1","PRT","2025",-0.00221663870552967
"IIASA_ssp1","PRT","2026",-0.00226811575699128
"IIASA_ssp1","PRT","2027",-0.00227022029690939
"IIASA_ssp1","PRT","2028",-0.00222349098443811
"IIASA_ssp1","PRT","2029",-0.00213015975159915
"IIASA_ssp1","PRT","2030",-0.00201094296220993
"IIASA_ssp1","PRT","2031",-0.00189108085209639
"IIASA_ssp1","PRT","2032",-0.00180085577207451
"IIASA_ssp1","PRT","2033",-0.00176184980776009
"IIASA_ssp1","PRT","2034",-0.00175777137710859
"IIASA_ssp1","PRT","2035",-0.00176236671989182
"IIASA_ssp1","PRT","2036",-0.00175525916521791
"IIASA_ssp1","PRT","2037",-0.00174580024392031
"IIASA_ssp1","PRT","2038",-0.00172995230390689
"IIASA_ssp1","PRT","2039",-0.00170837651357451
"IIASA_ssp1","PRT","2040",-0.00169384707779063
"IIASA_ssp1","PRT","2041",-0.00168580707483196
"IIASA_ssp1","PRT","2042",-0.00167954347028392
"IIASA_ssp1","PRT","2043",-0.0016746629558289
"IIASA_ssp1","PRT","2044",-0.00167137816688106
"IIASA_ssp1","PRT","2045",-0.00167102251622722
"IIASA_ssp1","PRT","2046",-0.00168176823821232
"IIASA_ssp1","PRT","2047",-0.00170981473468338
"IIASA_ssp1","PRT","2048",-0.00176622169768532
"IIASA_ssp1","PRT","2049",-0.00183910447883499
"IIASA_ssp1","PRT","2050",-1
"IIASA_ssp1","PRY","2005",0.0105529098877135
"IIASA_ssp1","PRY","2006",0.010022178357356
"IIASA_ssp1","PRY","2007",0.00983936998408518
"IIASA_ssp1","PRY","2008",0.0101727182351997
"IIASA_ssp1","PRY","2009",0.0115803835618457
"IIASA_ssp1","PRY","2010",0.0130579060389304
"IIASA_ssp1","PRY","2011",0.0135839040742813
"IIASA_ssp1","PRY","2012",0.013899295023975
"IIASA_ssp1","PRY","2013",0.0141648234030208
"IIASA_ssp1","PRY","2014",0.0143216213646952
"IIASA_ssp1","PRY","2015",0.0143519290379498
"IIASA_ssp1","PRY","2016",0.0141684933438156
"IIASA_ssp1","PRY","2017",0.0138345257044239
"IIASA_ssp1","PRY","2018",0.0134555465746896
"IIASA_ssp1","PRY","2019",0.00658642043795662
"IIASA_ssp1","PRY","2020",0.0121799119919624
"IIASA_ssp1","PRY","2021",0.0119688656181822
"IIASA_ssp1","PRY","2022",0.0117356642369917
"IIASA_ssp1","PRY","2023",0.0114725492965231
"IIASA_ssp1","PRY","2024",0.0111714475391898
"IIASA_ssp1","PRY","2025",0.010827696165961
"IIASA_ssp1","PRY","2026",0.0104346724666731
"IIASA_ssp1","PRY","2027",0.00998626291584545
"IIASA_ssp1","PRY","2028",0.00948651249124274
"IIASA_ssp1","PRY","2029",0.00894236853882964
"IIASA_ssp1","PRY","2030",0.00838141010315707
"IIASA_ssp1","PRY","2031",0.00783066153780944
"IIASA_ssp1","PRY","2032",0.00732997707634595
"IIASA_ssp1","PRY","2033",0.00689457853794377
"IIASA_ssp1","PRY","2034",0.00651523862613146
"IIASA_ssp1","PRY","2035",0.00614782511255352
"IIASA_ssp1","PRY","2036",0.00577967884652976
"IIASA_ssp1","PRY","2037",0.00542884449357178
"IIASA_ssp1","PRY","2038",0.0050970840175711
"IIASA_ssp1","PRY","2039",0.00477972154751711
"IIASA_ssp1","PRY","2040",0.00447249577207454
"IIASA_ssp1","PRY","2041",0.00416948719211423
"IIASA_ssp1","PRY","2042",0.0038787679823392
"IIASA_ssp1","PRY","2043",0.00359067154366237
"IIASA_ssp1","PRY","2044",0.00330443112056812
"IIASA_ssp1","PRY","2045",0.00302708768373509
"IIASA_ssp1","PRY","2046",0.00275179486948158
"IIASA_ssp1","PRY","2047",0.00245857204875736
"IIASA_ssp1","PRY","2048",0.0021406453350088
"IIASA_ssp1","PRY","2049",0.00180916854375354
"IIASA_ssp1","PRY","2050",-1
"IIASA_ssp1","PSE","2005",0.0256408340443545
"IIASA_ssp1","PSE","2006",0.0256408340443545
"IIASA_ssp1","PSE","2007",0.0256408340443546
"IIASA_ssp1","PSE","2008",0.0256408340443546
"IIASA_ssp1","PSE","2009",0.0256408340443545
"IIASA_ssp1","PSE","2010",0.0188340824159597
"IIASA_ssp1","PSE","2011",0.0188340824159597
"IIASA_ssp1","PSE","2012",0.0188340824159597
"IIASA_ssp1","PSE","2013",0.0188340824159596
"IIASA_ssp1","PSE","2014",0.0188340824159597
"IIASA_ssp1","PSE","2015",0.0136082687267245
"IIASA_ssp1","PSE","2016",0.0136082687267244
"IIASA_ssp1","PSE","2017",0.0136082687267245
"IIASA_ssp1","PSE","2018",0.0136082687267244
"IIASA_ssp1","PSE","2019",0.0136082687267245
"IIASA_ssp1","PSE","2020",0.00903228899479861
"IIASA_ssp1","PSE","2021",0.00903228899479866
"IIASA_ssp1","PSE","2022",0.00903228899479865
"IIASA_ssp1","PSE","2023",0.00903228899479862
"IIASA_ssp1","PSE","2024",0.00903228899479874
"IIASA_ssp1","PSE","2025",0.00521949147834609
"IIASA_ssp1","PSE","2026",0.0052194914783461
"IIASA_ssp1","PSE","2027",0.00521949147834602
"IIASA_ssp1","PSE","2028",0.00521949147834619
"IIASA_ssp1","PSE","2029",0.00521949147834616
"IIASA_ssp1","PSE","2030",0.00255877901833685
"IIASA_ssp1","PSE","2031",0.00255877901833687
"IIASA_ssp1","PSE","2032",0.00255877901833683
"IIASA_ssp1","PSE","2033",0.00255877901833684
"IIASA_ssp1","PSE","2034",0.00255877901833681
"IIASA_ssp1","PSE","2035",0.000403152802704826
"IIASA_ssp1","PSE","2036",0.00040315280270479
"IIASA_ssp1","PSE","2037",0.000403152802704942
"IIASA_ssp1","PSE","2038",0.000403152802704862
"IIASA_ssp1","PSE","2039",0.00040315280270481
"IIASA_ssp1","PSE","2040",-0.00151552796062378
"IIASA_ssp1","PSE","2041",-0.00151552796062382
"IIASA_ssp1","PSE","2042",-0.0015155279606238
"IIASA_ssp1","PSE","2043",-0.0015155279606238
"IIASA_ssp1","PSE","2044",-0.00151552796062379
"IIASA_ssp1","PSE","2045",-0.00316654811031278
"IIASA_ssp1","PSE","2046",-0.00316654811031269
"IIASA_ssp1","PSE","2047",-0.00316654811031269
"IIASA_ssp1","PSE","2048",-0.00316654811031263
"IIASA_ssp1","PSE","2049",-0.00316654811031271
"IIASA_ssp1","PSE","2050",-1
"IIASA_ssp1","RAP","2005",0.0952340608180932
"IIASA_ssp1","RAP","2006",0.12265720533826
"IIASA_ssp1","RAP","2007",0.119761887574893
"IIASA_ssp1","RAP","2008",0.0963400483703068
"IIASA_ssp1","RAP","2009",0.0589066064991841
"IIASA_ssp1","RAP","2010",0.0410786929934045
"IIASA_ssp1","RAP","2011",0.0436771840250117
"IIASA_ssp1","RAP","2012",0.041995965942302
"IIASA_ssp1","RAP","2013",0.0317843142289458
"IIASA_ssp1","RAP","2014",0.0328689798879681
"IIASA_ssp1","RAP","2015",0.0313122937128469
"IIASA_ssp1","RAP","2016",0.0213752512503353
"IIASA_ssp1","RAP","2017",0.0186699769227884
"IIASA_ssp1","RAP","2018",0.0109518920332977
"IIASA_ssp1","RAP","2019",0.00313721519418314
"IIASA_ssp1","RAP","2020",0.0144864390631772
"IIASA_ssp1","RAP","2021",0.0139840941884582
"IIASA_ssp1","RAP","2022",0.0134914062114351
"IIASA_ssp1","RAP","2023",0.0130049510494753
"IIASA_ssp1","RAP","2024",0.012525448430512
"IIASA_ssp1","RAP","2025",0.0120533099736481
"IIASA_ssp1","RAP","2026",0.0115868285468139
"IIASA_ssp1","RAP","2027",0.0111292296383042
"IIASA_ssp1","RAP","2028",0.0106773623939771
"IIASA_ssp1","RAP","2029",0.0102347984331785
"IIASA_ssp1","RAP","2030",0.0098088710075693
"IIASA_ssp1","RAP","2031",0.00940358380825129
